rpg_box01,0.6,-0.7,,,,,,0.125
rpg_box01,1.2,0.0,,,,,,0.125
rpg_box01,2.4,0.8,,,,,,0.125
rpg_box01,2.8,-1.0,,,,,,0.125
rpg_box01,4.5,-0.7,,,,,,0.125
rpg_box01,4.5,0.7,,,,,,0.125
