rpg_box01,0.4,-0.8,,,,,,0.25
rpg_box01,1.2,0.1,,,,,,0.25
rpg_box01,2.7,1.3,,,,,,0.25
rpg_box01,2.8,-0.9,,,,,,0.25
rpg_box01,4.5,-0.4,,,,,,0.25
rpg_box01,4.5,1.0,,,,,,0.25
