theta0 theta1 theta2 fc_t_min
0.20944 -0.680678 0.15708 1.17469
0.20944 -0.680678 0.20944 1.03513
0.20944 -0.680678 0.261799 0.956004
0.20944 -0.680678 0.314159 0.836113
0.20944 -0.680678 0.366519 0.736819
0.20944 -0.680678 0.418879 0.832815
0.20944 -0.680678 0.471239 0.782211
0.20944 -0.680678 0.523599 0.912307
0.20944 -0.680678 0.575959 0.757932
0.20944 -0.680678 0.628319 0.666524
0.20944 -0.680678 0.680678 0.389354
0.20944 -0.680678 0.733038 0.27122
0.20944 -0.680678 0.785398 0.474151
0.20944 -0.680678 0.837758 0
0.20944 -0.680678 0.890118 0
0.20944 -0.680678 0.942478 0
0.20944 -0.680678 0.994838 0
0.20944 -0.680678 1.0472 0
0.20944 -0.733038 0 0.964128
0.20944 -0.733038 0.0523599 1.07867
0.20944 -0.733038 0.10472 1.21131
0.20944 -0.733038 0.15708 1.26544
0.20944 -0.733038 0.20944 1.06988
0.20944 -0.733038 0.261799 1.07439
0.20944 -0.733038 0.314159 0.987432
0.20944 -0.733038 0.366519 0.873254
0.20944 -0.733038 0.418879 0.711084
0.20944 -0.733038 0.471239 0.785901
0.20944 -0.733038 0.523599 0.915014
0.20944 -0.733038 0.575959 0.641773
0.20944 -0.733038 0.628319 0.680531
0.20944 -0.733038 0.680678 0.451747
0.20944 -0.733038 0.733038 0.37123
0.20944 -0.733038 0.785398 0
0.20944 -0.733038 0.837758 0
0.20944 -0.733038 0.890118 0
0.20944 -0.733038 0.942478 0
0.20944 -0.733038 0.994838 0
0.20944 -0.733038 1.0472 0
0.20944 -0.785398 0 1.288
0.20944 -0.785398 0.0523599 0.877197
0.20944 -0.785398 0.10472 0.969627
0.20944 -0.785398 0.15708 1.09961
0.20944 -0.785398 0.20944 1.09379
0.20944 -0.785398 0.261799 0.985787
0.20944 -0.785398 0.314159 1.04989
0.20944 -0.785398 0.366519 0.884757
0.20944 -0.785398 0.418879 0.843934
0.20944 -0.785398 0.471239 0.878473
0.20944 -0.785398 0.523599 0.917883
0.20944 -0.785398 0.575959 0.647511
0.20944 -0.785398 0.628319 0.233109
0.20944 -0.785398 0.680678 0.270936
0.20944 -0.785398 0.733038 0
0.20944 -0.785398 0.785398 0
0.20944 -0.785398 0.837758 0
0.20944 -0.785398 0.890118 0
0.20944 -0.785398 0.942478 0
0.20944 -0.785398 0.994838 0
0.20944 -0.785398 1.0472 0
0.20944 -0.837758 0 1.19498
0.20944 -0.837758 0.0523599 0.829629
0.20944 -0.837758 0.10472 1.07807
0.20944 -0.837758 0.15708 1.01383
0.20944 -0.837758 0.20944 1.1196
0.20944 -0.837758 0.261799 0.900008
0.20944 -0.837758 0.314159 1.08024
0.20944 -0.837758 0.366519 1.00108
0.20944 -0.837758 0.418879 0.681207
0.20944 -0.837758 0.471239 0.881399
0.20944 -0.837758 0.523599 0.720609
0.20944 -0.837758 0.575959 0.568035
0.20944 -0.837758 0.628319 0.563788
0.20944 -0.837758 0.680678 0
0.20944 -0.837758 0.733038 0
0.20944 -0.837758 0.785398 0
0.20944 -0.837758 0.837758 0
0.20944 -0.837758 0.890118 0
0.20944 -0.837758 0.942478 0
0.20944 -0.837758 0.994838 0
0.20944 -0.837758 1.0472 0
0.20944 -0.890118 0 1.14758
0.20944 -0.890118 0.0523599 0.955125
0.20944 -0.890118 0.10472 0.885237
0.20944 -0.890118 0.15708 0.869682
0.20944 -0.890118 0.20944 0.747412
0.20944 -0.890118 0.261799 0.794896
0.20944 -0.890118 0.314159 0.791798
0.20944 -0.890118 0.366519 0.594327
0.20944 -0.890118 0.418879 0.676789
0.20944 -0.890118 0.471239 0.853082
0.20944 -0.890118 0.523599 0.726948
0.20944 -0.890118 0.575959 0.301649
0.20944 -0.890118 0.628319 0
0.20944 -0.890118 0.680678 0
0.20944 -0.890118 0.733038 0
0.20944 -0.890118 0.785398 0
0.20944 -0.890118 0.837758 0
0.20944 -0.890118 0.890118 0
0.20944 -0.890118 0.942478 0
0.20944 -0.890118 0.994838 0
0.20944 -0.890118 1.0472 0
0.20944 -0.942478 0 1.13434
0.20944 -0.942478 0.0523599 1.01987
0.20944 -0.942478 0.10472 1.00185
0.20944 -0.942478 0.15708 1.01609
0.20944 -0.942478 0.20944 0.926358
0.20944 -0.942478 0.261799 0.833174
0.20944 -0.942478 0.314159 0.713533
0.20944 -0.942478 0.366519 0.618473
0.20944 -0.942478 0.418879 0.67112
0.20944 -0.942478 0.471239 0.825524
0.20944 -0.942478 0.523599 0.344994
0.20944 -0.942478 0.575959 0.326464
0.20944 -0.942478 0.628319 0
0.20944 -0.942478 0.680678 0
0.20944 -0.942478 0.733038 0
0.20944 -0.942478 0.785398 0
0.20944 -0.942478 0.837758 0
0.20944 -0.942478 0.890118 0
0.20944 -0.942478 0.942478 0
0.20944 -0.942478 0.994838 0
0.20944 -0.942478 1.0472 0
0.20944 -0.994838 0 1.20499
0.20944 -0.994838 0.0523599 1.31338
0.20944 -0.994838 0.10472 1.18084
0.20944 -0.994838 0.15708 1.01795
0.20944 -0.994838 0.20944 1.00472
0.20944 -0.994838 0.261799 0.868182
0.20944 -0.994838 0.314159 0.742911
0.20944 -0.994838 0.366519 0.792907
0.20944 -0.994838 0.418879 0.558484
0.20944 -0.994838 0.471239 0.798798
0.20944 -0.994838 0.523599 0.276234
0.20944 -0.994838 0.575959 0
0.20944 -0.994838 0.628319 0
0.20944 -0.994838 0.680678 0
0.20944 -0.994838 0.733038 0
0.20944 -0.994838 0.785398 0
0.20944 -0.994838 0.837758 0
0.20944 -0.994838 0.890118 0
0.20944 -0.994838 0.942478 0
0.20944 -0.994838 0.994838 0
0.20944 -0.994838 1.0472 0
0.20944 -1.0472 0 0.836564
0.20944 -1.0472 0.0523599 1.33598
0.20944 -1.0472 0.10472 1.17946
0.20944 -1.0472 0.15708 1.2301
0.20944 -1.0472 0.20944 1.03074
0.20944 -1.0472 0.261799 0.922743
0.20944 -1.0472 0.314159 0.94019
0.20944 -1.0472 0.366519 0.856067
0.20944 -1.0472 0.418879 0.53061
0.20944 -1.0472 0.471239 0.772979
0.20944 -1.0472 0.523599 0
0.20944 -1.0472 0.575959 0
0.20944 -1.0472 0.628319 0
0.20944 -1.0472 0.680678 0
0.20944 -1.0472 0.733038 0
0.20944 -1.0472 0.785398 0
0.20944 -1.0472 0.837758 0
0.20944 -1.0472 0.890118 0
0.20944 -1.0472 0.942478 0
0.20944 -1.0472 0.994838 0
0.20944 -1.0472 1.0472 0
0.261799 -0.0523599 0 1.12027
0.261799 -0.0523599 0.0523599 1.11687
0.261799 -0.0523599 0.10472 1.58983
0.261799 -0.0523599 0.15708 1.54674
0.261799 -0.0523599 0.20944 1.32564
0.261799 -0.0523599 0.261799 1.24243
0.261799 -0.0523599 0.314159 1.29344
0.261799 -0.0523599 0.366519 1.51869
0.261799 -0.0523599 0.418879 1.58135
0.261799 -0.0523599 0.471239 1.56988
0.261799 -0.0523599 0.523599 1.45907
0.261799 -0.0523599 0.575959 1.30137
0.261799 -0.0523599 0.628319 1.20415
0.261799 -0.0523599 0.680678 1.19032
0.261799 -0.0523599 0.733038 1.22876
0.261799 -0.0523599 0.785398 1.23097
0.261799 -0.0523599 0.837758 1.0238
0.261799 -0.0523599 0.890118 1.02215
0.261799 -0.0523599 0.942478 1.0352
0.261799 -0.0523599 0.994838 1.08172
0.261799 -0.0523599 1.0472 1.13934
0.261799 -0.10472 0 1.18623
0.261799 -0.10472 0.0523599 1.01396
0.261799 -0.10472 0.10472 1.30213
0.261799 -0.10472 0.15708 1.4596
0.261799 -0.10472 0.20944 1.54739
0.261799 -0.10472 0.261799 1.43013
0.261799 -0.10472 0.314159 1.09723
0.261799 -0.10472 0.366519 1.29809
0.261799 -0.10472 0.418879 1.21827
0.261799 -0.10472 0.471239 1.21553
0.261799 -0.10472 0.523599 1.10924
0.261799 -0.10472 0.575959 1.16888
0.261799 -0.10472 0.628319 1.04313
0.261799 -0.10472 0.680678 1.26388
0.261799 -0.10472 0.733038 1.02993
0.261799 -0.10472 0.785398 1.05488
0.261799 -0.10472 0.837758 1.1224
0.261799 -0.10472 0.890118 1.12221
0.261799 -0.10472 0.942478 1.12229
0.261799 -0.10472 0.994838 1.03695
0.261799 -0.10472 1.0472 1.0304
0.261799 -0.15708 0 1.27537
0.261799 -0.15708 0.0523599 1.18185
0.261799 -0.15708 0.10472 1.2336
0.261799 -0.15708 0.15708 1.29755
0.261799 -0.15708 0.20944 1.31336
0.261799 -0.15708 0.261799 1.40656
0.261799 -0.15708 0.314159 1.36602
0.261799 -0.15708 0.366519 1.29897
0.261799 -0.15708 0.418879 1.06846
0.261799 -0.15708 0.471239 1.00286
0.261799 -0.15708 0.523599 1.23758
0.261799 -0.15708 0.575959 1.26345
0.261799 -0.15708 0.628319 1.26107
0.261799 -0.15708 0.680678 1.05656
0.261799 -0.15708 0.733038 1.05316
0.261799 -0.15708 0.785398 0.862846
0.261799 -0.15708 0.837758 0.847262
0.261799 -0.15708 0.890118 0.933276
0.261799 -0.15708 0.942478 0.985573
0.261799 -0.15708 0.994838 0.978536
0.261799 -0.15708 1.0472 1.12017
0.261799 -0.20944 0 1.28421
0.261799 -0.20944 0.0523599 1.27448
0.261799 -0.20944 0.10472 1.23543
0.261799 -0.20944 0.15708 1.04734
0.261799 -0.20944 0.20944 1.12908
0.261799 -0.20944 0.261799 1.20851
0.261799 -0.20944 0.314159 1.3175
0.261799 -0.20944 0.366519 1.36738
0.261799 -0.20944 0.418879 1.38977
0.261799 -0.20944 0.471239 1.20435
0.261799 -0.20944 0.523599 1.2288
0.261799 -0.20944 0.575959 1.05106
0.261799 -0.20944 0.628319 1.06633
0.261799 -0.20944 0.680678 0.861505
0.261799 -0.20944 0.733038 1.1395
0.261799 -0.20944 0.785398 1.13715
0.261799 -0.20944 0.837758 0.938206
0.261799 -0.20944 0.890118 0.94956
0.261799 -0.20944 0.942478 1.10658
0.261799 -0.20944 0.994838 1.10699
0.261799 -0.20944 1.0472 0.915647
0.261799 -0.261799 0 1.11226
0.261799 -0.261799 0.0523599 1.12455
0.261799 -0.261799 0.10472 1.23777
0.261799 -0.261799 0.15708 0.854964
0.261799 -0.261799 0.20944 0.944408
0.261799 -0.261799 0.261799 1.15192
0.261799 -0.261799 0.314159 1.15582
0.261799 -0.261799 0.366519 1.25883
0.261799 -0.261799 0.418879 1.29562
0.261799 -0.261799 0.471239 1.30145
0.261799 -0.261799 0.523599 1.24139
0.261799 -0.261799 0.575959 1.07
0.261799 -0.261799 0.628319 1.12489
0.261799 -0.261799 0.680678 1.1222
0.261799 -0.261799 0.733038 1.11968
0.261799 -0.261799 0.785398 0.937438
0.261799 -0.261799 0.837758 1.06563
0.261799 -0.261799 0.890118 0.819806
0.261799 -0.261799 0.942478 0.863095
0.261799 -0.261799 0.994838 0.932355
0.261799 -0.261799 1.0472 0.957371
0.261799 -0.314159 0 1.02749
0.261799 -0.314159 0.0523599 1.13826
0.261799 -0.314159 0.10472 0.967226
0.261799 -0.314159 0.15708 1.02156
0.261799 -0.314159 0.20944 1.00671
0.261799 -0.314159 0.261799 1.21211
0.261799 -0.314159 0.314159 1.10678
0.261799 -0.314159 0.366519 1.06648
0.261799 -0.314159 0.418879 1.14975
0.261799 -0.314159 0.471239 1.19769
0.261799 -0.314159 0.523599 1.13763
0.261799 -0.314159 0.575959 1.01149
0.261799 -0.314159 0.628319 0.992538
0.261799 -0.314159 0.680678 0.918372
0.261799 -0.314159 0.733038 0.914297
0.261799 -0.314159 0.785398 0.796143
0.261799 -0.314159 0.837758 1.09485
0.261799 -0.314159 0.890118 0.864531
0.261799 -0.314159 0.942478 0.907075
0.261799 -0.314159 0.994838 1.04862
0.261799 -0.314159 1.0472 1.13381
0.261799 -0.366519 0 1.17472
0.261799 -0.366519 0.0523599 1.10687
0.261799 -0.366519 0.10472 1.06025
0.261799 -0.366519 0.15708 0.947808
0.261799 -0.366519 0.20944 1.01721
0.261799 -0.366519 0.261799 1.16551
0.261799 -0.366519 0.314159 1.09109
0.261799 -0.366519 0.366519 1.02794
0.261799 -0.366519 0.418879 1.05888
0.261799 -0.366519 0.471239 1.15153
0.261799 -0.366519 0.523599 1.02132
0.261799 -0.366519 0.575959 0.86928
0.261799 -0.366519 0.628319 0.927347
0.261799 -0.366519 0.680678 0.877097
0.261799 -0.366519 0.733038 0.918024
0.261799 -0.366519 0.785398 1.063
0.261799 -0.366519 0.837758 1.06048
0.261799 -0.366519 0.890118 0.90831
0.261799 -0.366519 0.942478 0.94656
0.261799 -0.366519 0.994838 0.992866
0.261799 -0.366519 1.0472 0.848912
0.261799 -0.418879 0 1.03918
0.261799 -0.418879 0.0523599 0.892469
0.261799 -0.418879 0.10472 1.02989
0.261799 -0.418879 0.15708 0.834082
0.261799 -0.418879 0.20944 1.17341
0.261799 -0.418879 0.261799 1.03521
0.261799 -0.418879 0.314159 1.07535
0.261799 -0.418879 0.366519 1.02873
0.261799 -0.418879 0.418879 1.01447
0.261799 -0.418879 0.471239 1.15666
0.261799 -0.418879 0.523599 0.938056
0.261799 -0.418879 0.575959 0.941559
0.261799 -0.418879 0.628319 0.829516
0.261799 -0.418879 0.680678 0.866843
0.261799 -0.418879 0.733038 0.901598
0.261799 -0.418879 0.785398 0.72282
0.261799 -0.418879 0.837758 0.87122
0.261799 -0.418879 0.890118 0.86679
0.261799 -0.418879 0.942478 0.889523
0.261799 -0.418879 0.994838 0.813269
0.261799 -0.418879 1.0472 0.998485
0.261799 -0.471239 0 1.25174
0.261799 -0.471239 0.0523599 1.15422
0.261799 -0.471239 0.10472 0.95034
0.261799 -0.471239 0.15708 0.954608
0.261799 -0.471239 0.20944 1.1468
0.261799 -0.471239 0.261799 0.900486
0.261799 -0.471239 0.314159 1.05963
0.261799 -0.471239 0.366519 1.03884
0.261799 -0.471239 0.418879 0.993221
0.261799 -0.471239 0.471239 0.944022
0.261799 -0.471239 0.523599 0.964781
0.261799 -0.471239 0.575959 0.814365
0.261799 -0.471239 0.628319 0.812824
0.261799 -0.471239 0.680678 0.785029
0.261799 -0.471239 0.733038 0.693269
0.261799 -0.471239 0.785398 0.827218
0.261799 -0.471239 0.837758 0.65158
0.261799 -0.471239 0.890118 0.650441
0.261799 -0.471239 0.942478 0.771376
0.261799 -0.471239 0.994838 0.951783
0.261799 -0.471239 1.0472 0
0.261799 -0.523599 0 1.26485
0.261799 -0.523599 0.0523599 1.18274
0.261799 -0.523599 0.10472 1.21957
0.261799 -0.523599 0.15708 1.06989
0.261799 -0.523599 0.20944 1.10058
0.261799 -0.523599 0.261799 0.888075
0.261799 -0.523599 0.314159 1.04395
0.261799 -0.523599 0.366519 1.04523
0.261799 -0.523599 0.418879 0.937691
0.261799 -0.523599 0.471239 1.07149
0.261799 -0.523599 0.523599 0.872959
0.261799 -0.523599 0.575959 0.801264
0.261799 -0.523599 0.628319 0.792605
0.261799 -0.523599 0.680678 0.652743
0.261799 -0.523599 0.733038 0.706774
0.261799 -0.523599 0.785398 0.772709
0.261799 -0.523599 0.837758 0.56233
0.261799 -0.523599 0.890118 0.600534
0.261799 -0.523599 0.942478 0
0.261799 -0.523599 0.994838 0
0.261799 -0.523599 1.0472 0
0.261799 -0.575959 0 1.26904
0.261799 -0.575959 0.0523599 1.11387
0.261799 -0.575959 0.10472 1.1167
0.261799 -0.575959 0.15708 1.01574
0.261799 -0.575959 0.20944 1.05471
0.261799 -0.575959 0.261799 0.864731
0.261799 -0.575959 0.314159 1.02836
0.261799 -0.575959 0.366519 1.03171
0.261799 -0.575959 0.418879 0.827711
0.261799 -0.575959 0.471239 1.07616
0.261799 -0.575959 0.523599 0.876459
0.261799 -0.575959 0.575959 0.804764
0.261799 -0.575959 0.628319 0.624656
0.261799 -0.575959 0.680678 0.628242
0.261799 -0.575959 0.733038 0.573969
0.261799 -0.575959 0.785398 0.454766
0.261799 -0.575959 0.837758 0.533739
0.261799 -0.575959 0.890118 0
0.261799 -0.575959 0.942478 0
0.261799 -0.575959 0.994838 0
0.261799 -0.575959 1.0472 0
0.261799 -0.628319 0 1.13352
0.261799 -0.628319 0.0523599 1.15742
0.261799 -0.628319 0.10472 1.01879
0.261799 -0.628319 0.15708 1.12883
0.261799 -0.628319 0.20944 0.921583
0.261799 -0.628319 0.261799 0.90345
0.261799 -0.628319 0.314159 1.01291
0.261799 -0.628319 0.366519 1.0329
0.261799 -0.628319 0.418879 0.781893
0.261799 -0.628319 0.471239 0.881429
0.261799 -0.628319 0.523599 0.880253
0.261799 -0.628319 0.575959 0.770124
0.261799 -0.628319 0.628319 0.669105
0.261799 -0.628319 0.680678 0.335917
0.261799 -0.628319 0.733038 0.349588
0.261799 -0.628319 0.785398 0.183561
0.261799 -0.628319 0.837758 0
0.261799 -0.628319 0.890118 0
0.261799 -0.628319 0.942478 0
0.261799 -0.628319 0.994838 0
0.261799 -0.628319 1.0472 0
0.261799 -0.680678 0 1.02601
0.261799 -0.680678 0.0523599 1.12671
0.261799 -0.680678 0.10472 1.03943
0.261799 -0.680678 0.15708 0.977916
0.261799 -0.680678 0.20944 1.03634
0.261799 -0.680678 0.261799 0.850621
0.261799 -0.680678 0.314159 1.00066
0.261799 -0.680678 0.366519 0.99392
0.261799 -0.680678 0.418879 0.94858
0.261799 -0.680678 0.471239 0.915416
0.261799 -0.680678 0.523599 0.884331
0.261799 -0.680678 0.575959 0.71395
0.261799 -0.680678 0.628319 0.515932
0.261799 -0.680678 0.680678 0.383163
0.261799 -0.680678 0.733038 0.519155
0.261799 -0.680678 0.785398 0
0.261799 -0.680678 0.837758 0
0.261799 -0.680678 0.890118 0
0.261799 -0.680678 0.942478 0
0.261799 -0.680678 0.994838 0
0.261799 -0.680678 1.0472 0
0.261799 -0.733038 0 0.905265
0.261799 -0.733038 0.0523599 0.97183
0.261799 -0.733038 0.10472 0.856569
0.261799 -0.733038 0.15708 0.947799
0.261799 -0.733038 0.20944 1.05829
0.261799 -0.733038 0.261799 0.835933
0.261799 -0.733038 0.314159 1.03617
0.261799 -0.733038 0.366519 0.99798
0.261799 -0.733038 0.418879 0.920272
0.261799 -0.733038 0.471239 0.92122
0.261799 -0.733038 0.523599 0.924604
0.261799 -0.733038 0.575959 0.727908
0.261799 -0.733038 0.628319 0.486657
0.261799 -0.733038 0.680678 0.316627
0.261799 -0.733038 0.733038 0
0.261799 -0.733038 0.785398 0
0.261799 -0.733038 0.837758 0
0.261799 -0.733038 0.890118 0
0.261799 -0.733038 0.942478 0
0.261799 -0.733038 0.994838 0
0.261799 -0.733038 1.0472 0
0.261799 -0.785398 0 0.954761
0.261799 -0.785398 0.0523599 1.2852
0.261799 -0.785398 0.10472 1.17541
0.261799 -0.785398 0.15708 0.918201
0.261799 -0.785398 0.20944 0.788187
0.261799 -0.785398 0.261799 0.821527
0.261799 -0.785398 0.314159 1.00317
0.261799 -0.785398 0.366519 1.00228
0.261799 -0.785398 0.418879 0.892592
0.261799 -0.785398 0.471239 0.927372
0.261799 -0.785398 0.523599 0.927473
0.261799 -0.785398 0.575959 0.324804
0.261799 -0.785398 0.628319 0.492758
0.261799 -0.785398 0.680678 0
0.261799 -0.785398 0.733038 0
0.261799 -0.785398 0.785398 0
0.261799 -0.785398 0.837758 0
0.261799 -0.785398 0.890118 0
0.261799 -0.785398 0.942478 0
0.261799 -0.785398 0.994838 0
0.261799 -0.785398 1.0472 0
0.261799 -0.837758 0 1.2206
0.261799 -0.837758 0.0523599 0.88628
0.261799 -0.837758 0.10472 0.88867
0.261799 -0.837758 0.15708 0.915757
0.261799 -0.837758 0.20944 0.968119
0.261799 -0.837758 0.261799 0.859892
0.261799 -0.837758 0.314159 0.959677
0.261799 -0.837758 0.366519 0.748875
0.261799 -0.837758 0.418879 0.839124
0.261799 -0.837758 0.471239 0.933854
0.261799 -0.837758 0.523599 0.693044
0.261799 -0.837758 0.575959 0.831203
0.261799 -0.837758 0.628319 0
0.261799 -0.837758 0.680678 0
0.261799 -0.837758 0.733038 0
0.261799 -0.837758 0.785398 0
0.261799 -0.837758 0.837758 0
0.261799 -0.837758 0.890118 0
0.261799 -0.837758 0.942478 0
0.261799 -0.837758 0.994838 0
0.261799 -0.837758 1.0472 0
0.261799 -0.890118 0 1.17789
0.261799 -0.890118 0.0523599 1.25223
0.261799 -0.890118 0.10472 0.910137
0.261799 -0.890118 0.15708 0.918548
0.261799 -0.890118 0.20944 0.861736
0.261799 -0.890118 0.261799 0.800584
0.261799 -0.890118 0.314159 0.946081
0.261799 -0.890118 0.366519 0.681081
0.261799 -0.890118 0.418879 0.814502
0.261799 -0.890118 0.471239 0.94065
0.261799 -0.890118 0.523599 0.377446
0.261799 -0.890118 0.575959 0.606669
0.261799 -0.890118 0.628319 0
0.261799 -0.890118 0.680678 0
0.261799 -0.890118 0.733038 0
0.261799 -0.890118 0.785398 0
0.261799 -0.890118 0.837758 0
0.261799 -0.890118 0.890118 0
0.261799 -0.890118 0.942478 0
0.261799 -0.890118 0.994838 0
0.261799 -0.890118 1.0472 0
0.261799 -0.942478 0 0.726352
0.261799 -0.942478 0.0523599 1.28162
0.261799 -0.942478 0.10472 1.14256
0.261799 -0.942478 0.15708 1.04571
0.261799 -0.942478 0.20944 0.836293
0.261799 -0.942478 0.261799 0.794702
0.261799 -0.942478 0.314159 0.942632
0.261799 -0.942478 0.366519 0.657377
0.261799 -0.942478 0.418879 0.792555
0.261799 -0.942478 0.471239 0.964591
0.261799 -0.942478 0.523599 0.641296
0.261799 -0.942478 0.575959 0.628059
0.261799 -0.942478 0.628319 0
0.261799 -0.942478 0.680678 0
0.261799 -0.942478 0.733038 0
0.261799 -0.942478 0.785398 0
0.261799 -0.942478 0.837758 0
0.261799 -0.942478 0.890118 0
0.261799 -0.942478 0.942478 0
0.261799 -0.942478 0.994838 0
0.261799 -0.942478 1.0472 0
0.261799 -0.994838 0 0.758435
0.261799 -0.994838 0.0523599 1.31269
0.261799 -0.994838 0.10472 0.814883
0.261799 -0.994838 0.15708 1.12376
0.261799 -0.994838 0.20944 0.998731
0.261799 -0.994838 0.261799 0.816757
0.261799 -0.994838 0.314159 0.92974
0.261799 -0.994838 0.366519 0.875389
0.261799 -0.994838 0.418879 0.769833
0.261799 -0.994838 0.471239 0.938807
0.261799 -0.994838 0.523599 0.498329
0.261799 -0.994838 0.575959 0
0.261799 -0.994838 0.628319 0
0.261799 -0.994838 0.680678 0
0.261799 -0.994838 0.733038 0
0.261799 -0.994838 0.785398 0
0.261799 -0.994838 0.837758 0
0.261799 -0.994838 0.890118 0
0.261799 -0.994838 0.942478 0
0.261799 -0.994838 0.994838 0
0.261799 -0.994838 1.0472 0
0.261799 -1.0472 0 0.981331
0.261799 -1.0472 0.0523599 0.934456
0.261799 -1.0472 0.10472 0.798759
0.261799 -1.0472 0.15708 0.804261
0.261799 -1.0472 0.20944 1.01526
0.261799 -1.0472 0.261799 0.825708
0.261799 -1.0472 0.314159 0.922771
0.261799 -1.0472 0.366519 0.612979
0.261799 -1.0472 0.418879 0.748157
0.261799 -1.0472 0.471239 0.397314
0.261799 -1.0472 0.523599 0.444138
0.261799 -1.0472 0.575959 0
0.261799 -1.0472 0.628319 0
0.261799 -1.0472 0.680678 0
0.261799 -1.0472 0.733038 0
0.261799 -1.0472 0.785398 0
0.261799 -1.0472 0.837758 0
0.261799 -1.0472 0.890118 0
0.261799 -1.0472 0.942478 0
0.261799 -1.0472 0.994838 0
0.261799 -1.0472 1.0472 0
0.314159 -0.0523599 0 1.12545
0.314159 -0.0523599 0.0523599 1.22176
0.314159 -0.0523599 0.10472 1.30581
0.314159 -0.0523599 0.15708 1.549
0.314159 -0.0523599 0.20944 1.60575
0.314159 -0.0523599 0.261799 1.24353
0.314159 -0.0523599 0.314159 1.21523
0.314159 -0.0523599 0.366519 1.53417
0.314159 -0.0523599 0.418879 1.58371
0.314159 -0.0523599 0.471239 1.57154
0.314159 -0.0523599 0.523599 1.22866
0.314159 -0.0523599 0.575959 1.22616
0.314159 -0.0523599 0.628319 1.0933
0.314159 -0.0523599 0.680678 1.08301
0.314159 -0.0523599 0.733038 1.1082
0.314159 -0.0523599 0.785398 1.04571
0.314159 -0.0523599 0.837758 1.1273
0.314159 -0.0523599 0.890118 1.16044
0.314159 -0.0523599 0.942478 1.19104
0.314159 -0.0523599 0.994838 1.26306
0.314159 -0.0523599 1.0472 1.11714
0.314159 -0.10472 0 1.18656
0.314159 -0.10472 0.0523599 1.22192
0.314159 -0.10472 0.10472 1.30829
0.314159 -0.10472 0.15708 1.46181
0.314159 -0.10472 0.20944 1.54848
0.314159 -0.10472 0.261799 1.47325
0.314159 -0.10472 0.314159 1.21558
0.314159 -0.10472 0.366519 1.2681
0.314159 -0.10472 0.418879 1.22045
0.314159 -0.10472 0.471239 1.23366
0.314159 -0.10472 0.523599 1.02548
0.314159 -0.10472 0.575959 1.17512
0.314159 -0.10472 0.628319 1.28335
0.314159 -0.10472 0.680678 0.851798
0.314159 -0.10472 0.733038 1.07831
0.314159 -0.10472 0.785398 1.07498
0.314159 -0.10472 0.837758 1.06194
0.314159 -0.10472 0.890118 1.14019
0.314159 -0.10472 0.942478 1.1667
0.314159 -0.10472 0.994838 1.16511
0.314159 -0.10472 1.0472 1.03896
0.314159 -0.15708 0 1.27563
0.314159 -0.15708 0.0523599 1.22219
0.314159 -0.15708 0.10472 1.21253
0.314159 -0.15708 0.15708 1.29165
0.314159 -0.15708 0.20944 1.34076
0.314159 -0.15708 0.261799 1.44143
0.314159 -0.15708 0.314159 1.45747
0.314159 -0.15708 0.366519 1.21999
0.314159 -0.15708 0.418879 1.07082
0.314159 -0.15708 0.471239 1.04016
0.314159 -0.15708 0.523599 0.978538
0.314159 -0.15708 0.575959 1.04243
0.314159 -0.15708 0.628319 1.03958
0.314159 -0.15708 0.680678 1.07666
0.314159 -0.15708 0.733038 0.951896
0.314159 -0.15708 0.785398 0.887313
0.314159 -0.15708 0.837758 1.16541
0.314159 -0.15708 0.890118 1.16344
0.314159 -0.15708 0.942478 1.06083
0.314159 -0.15708 0.994838 1.13645
0.314159 -0.15708 1.0472 1.23205
0.314159 -0.20944 0 1.28448
0.314159 -0.20944 0.0523599 1.27468
0.314159 -0.20944 0.10472 1.19405
0.314159 -0.20944 0.15708 0.856295
0.314159 -0.20944 0.20944 1.15726
0.314159 -0.20944 0.261799 1.19781
0.314159 -0.20944 0.314159 1.30864
0.314159 -0.20944 0.366519 1.39248
0.314159 -0.20944 0.418879 1.44691
0.314159 -0.20944 0.471239 1.20684
0.314159 -0.20944 0.523599 1.23
0.314159 -0.20944 0.575959 0.948051
0.314159 -0.20944 0.628319 1.0404
0.314159 -0.20944 0.680678 0.854475
0.314159 -0.20944 0.733038 1.15748
0.314159 -0.20944 0.785398 1.15513
0.314159 -0.20944 0.837758 0.989427
0.314159 -0.20944 0.890118 0.981391
0.314159 -0.20944 0.942478 0.940729
0.314159 -0.20944 0.994838 1.15256
0.314159 -0.20944 1.0472 1.15094
0.314159 -0.261799 0 1.05474
0.314159 -0.261799 0.0523599 1.22306
0.314159 -0.261799 0.10472 1.11804
0.314159 -0.261799 0.15708 1.05151
0.314159 -0.261799 0.20944 1.06433
0.314159 -0.261799 0.261799 1.15297
0.314159 -0.261799 0.314159 1.21803
0.314159 -0.261799 0.366519 1.24723
0.314159 -0.261799 0.418879 1.33119
0.314159 -0.261799 0.471239 1.30265
0.314159 -0.261799 0.523599 1.12717
0.314159 -0.261799 0.575959 1.10351
0.314159 -0.261799 0.628319 1.02463
0.314159 -0.261799 0.680678 1.14018
0.314159 -0.261799 0.733038 0.901061
0.314159 -0.261799 0.785398 0.957989
0.314159 -0.261799 0.837758 0.906255
0.314159 -0.261799 0.890118 1.13668
