theta0 theta1 theta2 fc_t_min
-0.628319 -0.837758 -0.942478 0
-0.628319 -0.837758 -0.837758 0
-0.628319 -0.837758 -0.733038 0
-0.628319 -0.837758 -0.628319 0
-0.628319 -0.837758 -0.523599 0
-0.628319 -0.837758 -0.418879 0
-0.628319 -0.837758 -0.314159 0
-0.628319 -0.837758 -0.20944 0
-0.628319 -0.837758 -0.10472 0
-0.628319 -0.837758 0 0
-0.628319 -0.837758 0.10472 0
-0.628319 -0.837758 0.20944 0
-0.628319 -0.837758 0.314159 0
-0.628319 -0.837758 0.418879 0
-0.628319 -0.837758 0.523599 0
-0.628319 -0.837758 0.628319 0
-0.628319 -0.837758 0.733038 0
-0.628319 -0.837758 0.837758 0
-0.628319 -0.837758 0.942478 0
-0.628319 -0.837758 1.0472 0
-0.628319 -0.733038 -1.0472 0
-0.628319 -0.733038 -0.942478 0
-0.628319 -0.733038 -0.837758 0
-0.628319 -0.733038 -0.733038 0
-0.628319 -0.733038 -0.628319 0
-0.628319 -0.733038 -0.523599 0
-0.628319 -0.733038 -0.418879 0
-0.628319 -0.733038 -0.314159 0
-0.628319 -0.733038 -0.20944 0
-0.628319 -0.733038 -0.10472 0
-0.628319 -0.733038 0 0
-0.628319 -0.733038 0.10472 0
-0.628319 -0.733038 0.20944 0
-0.628319 -0.733038 0.314159 0
-0.628319 -0.733038 0.418879 0
-0.628319 -0.733038 0.523599 0
-0.628319 -0.733038 0.628319 0
-0.628319 -0.733038 0.733038 0
-0.628319 -0.733038 0.837758 0
-0.628319 -0.733038 0.942478 0.000126521
-0.628319 -0.733038 1.0472 0
-0.628319 -0.628319 -1.0472 0
-0.628319 -0.628319 -0.942478 0
-0.628319 -0.628319 -0.837758 0
-0.628319 -0.628319 -0.733038 0
-0.628319 -0.628319 -0.628319 0
-0.628319 -0.628319 -0.523599 0
-0.628319 -0.628319 -0.418879 0
-0.628319 -0.628319 -0.314159 0
-0.628319 -0.628319 -0.20944 0
-0.628319 -0.628319 -0.10472 0
-0.628319 -0.628319 0 0
-0.628319 -0.628319 0.10472 0
-0.628319 -0.628319 0.20944 0
-0.628319 -0.628319 0.314159 0
-0.628319 -0.628319 0.418879 0
-0.628319 -0.628319 0.523599 0.122039
-0.628319 -0.628319 0.628319 0.211685
-0.628319 -0.628319 0.733038 0.294558
-0.628319 -0.628319 0.837758 0.258639
-0.628319 -0.628319 0.942478 0.232402
-0.628319 -0.628319 1.0472 0
-0.628319 -0.523599 -1.0472 0
-0.628319 -0.523599 -0.942478 0
-0.628319 -0.523599 -0.837758 0
-0.628319 -0.523599 -0.733038 0
-0.628319 -0.523599 -0.628319 0
-0.628319 -0.523599 -0.523599 0
-0.628319 -0.523599 -0.418879 0
-0.628319 -0.523599 -0.314159 0
-0.628319 -0.523599 -0.20944 0
-0.628319 -0.523599 -0.10472 0
-0.628319 -0.523599 0 0
-0.628319 -0.523599 0.10472 0
-0.628319 -0.523599 0.20944 0
-0.628319 -0.523599 0.314159 0.179421
-0.628319 -0.523599 0.418879 0.328664
-0.628319 -0.523599 0.523599 0.455622
-0.628319 -0.523599 0.628319 0.60654
-0.628319 -0.523599 0.733038 0.601342
-0.628319 -0.523599 0.837758 0.611738
-0.628319 -0.523599 0.942478 0.399467
-0.628319 -0.523599 1.0472 0
-0.628319 -0.418879 -1.0472 0
-0.628319 -0.418879 -0.942478 0
-0.628319 -0.418879 -0.837758 0
-0.628319 -0.418879 -0.733038 0
-0.628319 -0.418879 -0.628319 0
-0.628319 -0.418879 -0.523599 0
-0.628319 -0.418879 -0.418879 0
-0.628319 -0.418879 -0.314159 0
-0.628319 -0.418879 -0.20944 0
-0.628319 -0.418879 -0.10472 0
-0.628319 -0.418879 0 0
-0.628319 -0.418879 0.10472 0.0626216
-0.628319 -0.418879 0.20944 0.282205
-0.628319 -0.418879 0.314159 0.547082
-0.628319 -0.418879 0.418879 0.687169
-0.628319 -0.418879 0.523599 0.777884
-0.628319 -0.418879 0.628319 0.91109
-0.628319 -0.418879 0.733038 0.918586
-0.628319 -0.418879 0.837758 0.780117
-0.628319 -0.418879 0.942478 0.406503
-0.628319 -0.418879 1.0472 0
-0.628319 -0.314159 -1.0472 0
-0.628319 -0.314159 -0.942478 0
-0.628319 -0.314159 -0.837758 0
-0.628319 -0.314159 -0.733038 0
-0.628319 -0.314159 -0.628319 0
-0.628319 -0.314159 -0.523599 0
-0.628319 -0.314159 -0.418879 0
-0.628319 -0.314159 -0.314159 0
-0.628319 -0.314159 -0.20944 0
-0.628319 -0.314159 -0.10472 0
-0.628319 -0.314159 0 0.144169
-0.628319 -0.314159 0.10472 0.425738
-0.628319 -0.314159 0.20944 0.662343
-0.628319 -0.314159 0.314159 0.848051
-0.628319 -0.314159 0.418879 0.976838
-0.628319 -0.314159 0.523599 1.14607
-0.628319 -0.314159 0.628319 1.15619
-0.628319 -0.314159 0.733038 1.06583
-0.628319 -0.314159 0.837758 0.741484
-0.628319 -0.314159 0.942478 0.393153
-0.628319 -0.314159 1.0472 0.0233726
-0.628319 -0.20944 -1.0472 0
-0.628319 -0.20944 -0.942478 0
-0.628319 -0.20944 -0.837758 0
-0.628319 -0.20944 -0.733038 0
-0.628319 -0.20944 -0.628319 0
-0.628319 -0.20944 -0.523599 0
-0.628319 -0.20944 -0.418879 0
-0.628319 -0.20944 -0.314159 0
-0.628319 -0.20944 -0.20944 0
-0.628319 -0.20944 -0.10472 0.15631
-0.628319 -0.20944 0 0.508462
-0.628319 -0.20944 0.10472 0.733905
-0.628319 -0.20944 0.20944 0.956236
-0.628319 -0.20944 0.314159 1.18357
-0.628319 -0.20944 0.418879 1.34379
-0.628319 -0.20944 0.523599 1.35643
-0.628319 -0.20944 0.628319 1.28112
-0.628319 -0.20944 0.733038 1.12105
-0.628319 -0.20944 0.837758 0.795892
-0.628319 -0.20944 0.942478 0.43599
-0.628319 -0.20944 1.0472 0.0277436
-0.628319 -0.10472 -1.0472 0
-0.628319 -0.10472 -0.942478 0
-0.628319 -0.10472 -0.837758 0
-0.628319 -0.10472 -0.733038 0
-0.628319 -0.10472 -0.628319 0
-0.628319 -0.10472 -0.523599 0
-0.628319 -0.10472 -0.418879 0
-0.628319 -0.10472 -0.314159 0
-0.628319 -0.10472 -0.20944 0.162015
-0.628319 -0.10472 -0.10472 0.51682
-0.628319 -0.10472 0 0.817521
-0.628319 -0.10472 0.10472 1.01405
-0.628319 -0.10472 0.20944 1.29513
-0.628319 -0.10472 0.314159 1.36091
-0.628319 -0.10472 0.418879 1.50698
-0.628319 -0.10472 0.523599 1.54128
-0.628319 -0.10472 0.628319 1.3423
-0.628319 -0.10472 0.733038 1.10747
-0.628319 -0.10472 0.837758 0.779028
-0.628319 -0.10472 0.942478 0.419126
-0.628319 -0.10472 1.0472 0.0377733
-0.628319 0 -1.0472 0
-0.628319 0 -0.942478 0
-0.628319 0 -0.837758 0
-0.628319 0 -0.733038 0
-0.628319 0 -0.628319 0
-0.628319 0 -0.523599 0
-0.628319 0 -0.418879 0
-0.628319 0 -0.314159 0.161223
-0.628319 0 -0.20944 0.515456
-0.628319 0 -0.10472 0.817725
-0.628319 0 0 1.08836
-0.628319 0 0.10472 1.30598
-0.628319 0 0.20944 1.35674
-0.628319 0 0.314159 1.43833
-0.628319 0 0.418879 1.43682
-0.628319 0 0.523599 1.45426
-0.628319 0 0.628319 1.33549
-0.628319 0 0.733038 1.10216
-0.628319 0 0.837758 0.77057
-0.628319 0 0.942478 0.425891
-0.628319 0 1.0472 0.0321313
-0.628319 0.10472 -1.0472 0
-0.628319 0.10472 -0.942478 0
-0.628319 0.10472 -0.837758 0
-0.628319 0.10472 -0.733038 0
-0.628319 0.10472 -0.628319 0
-0.628319 0.10472 -0.523599 0
-0.628319 0.10472 -0.418879 0.0908368
-0.628319 0.10472 -0.314159 0.431046
-0.628319 0.10472 -0.20944 0.737758
-0.628319 0.10472 -0.10472 1.0122
-0.628319 0.10472 0 1.31355
-0.628319 0.10472 0.10472 1.36345
-0.628319 0.10472 0.20944 1.43549
-0.628319 0.10472 0.314159 1.43024
-0.628319 0.10472 0.418879 1.43247
-0.628319 0.10472 0.523599 1.44492
-0.628319 0.10472 0.628319 1.3423
-0.628319 0.10472 0.733038 1.02831
-0.628319 0.10472 0.837758 0.768273
-0.628319 0.10472 0.942478 0.41703
-0.628319 0.10472 1.0472 0.0377733
-0.628319 0.20944 -1.0472 0
-0.628319 0.20944 -0.942478 0
-0.628319 0.20944 -0.837758 0
-0.628319 0.20944 -0.733038 0
-0.628319 0.20944 -0.628319 0
-0.628319 0.20944 -0.523599 0
-0.628319 0.20944 -0.418879 0.298077
-0.628319 0.20944 -0.314159 0.663355
-0.628319 0.20944 -0.20944 0.957159
-0.628319 0.20944 -0.10472 1.28479
-0.628319 0.20944 0 1.52244
-0.628319 0.20944 0.10472 1.59619
-0.628319 0.20944 0.20944 1.61938
-0.628319 0.20944 0.314159 1.56585
-0.628319 0.20944 0.418879 1.45489
-0.628319 0.20944 0.523599 1.4003
-0.628319 0.20944 0.628319 1.20777
-0.628319 0.20944 0.733038 1.04864
-0.628319 0.20944 0.837758 0.708395
-0.628319 0.20944 0.942478 0.357152
-0.628319 0.20944 1.0472 0.0277436
-0.628319 0.314159 -1.0472 0
-0.628319 0.314159 -0.942478 0
-0.628319 0.314159 -0.837758 0
-0.628319 0.314159 -0.733038 0
-0.628319 0.314159 -0.628319 0
-0.628319 0.314159 -0.523599 0.206637
-0.628319 0.314159 -0.418879 0.532643
-0.628319 0.314159 -0.314159 0.842574
-0.628319 0.314159 -0.20944 1.17673
-0.628319 0.314159 -0.10472 1.35734
-0.628319 0.314159 0 1.61447
-0.628319 0.314159 0.10472 1.63616
-0.628319 0.314159 0.20944 1.65873
-0.628319 0.314159 0.314159 1.56191
-0.628319 0.314159 0.418879 1.42112
-0.628319 0.314159 0.523599 1.29335
-0.628319 0.314159 0.628319 1.14784
-0.628319 0.314159 0.733038 0.93914
-0.628319 0.314159 0.837758 0.631409
-0.628319 0.314159 0.942478 0.313946
-0.628319 0.314159 1.0472 0
-0.628319 0.418879 -1.0472 0
-0.628319 0.418879 -0.942478 0
-0.628319 0.418879 -0.837758 0
-0.628319 0.418879 -0.733038 0
-0.628319 0.418879 -0.628319 0
-0.628319 0.418879 -0.523599 0.352112
-0.628319 0.418879 -0.418879 0.679961
-0.628319 0.418879 -0.314159 0.99999
-0.628319 0.418879 -0.20944 1.32959
-0.628319 0.418879 -0.10472 1.59869
-0.628319 0.418879 0 1.67323
-0.628319 0.418879 0.10472 1.68546
-0.628319 0.418879 0.20944 1.71505
-0.628319 0.418879 0.314159 1.55999
-0.628319 0.418879 0.418879 1.36724
-0.628319 0.418879 0.523599 1.11488
-0.628319 0.418879 0.628319 0.993724
-0.628319 0.418879 0.733038 0.753734
-0.628319 0.418879 0.837758 0.569727
-0.628319 0.418879 0.942478 0.288101
-0.628319 0.418879 1.0472 0
-0.628319 0.523599 -1.0472 0
-0.628319 0.523599 -0.942478 0
-0.628319 0.523599 -0.837758 0
-0.628319 0.523599 -0.733038 0
-0.628319 0.523599 -0.628319 0.135454
-0.628319 0.523599 -0.523599 0.446762
-0.628319 0.523599 -0.418879 0.807393
-0.628319 0.523599 -0.314159 1.09962
-0.628319 0.523599 -0.20944 1.36581
-0.628319 0.523599 -0.10472 1.6209
-0.628319 0.523599 0 1.73809
-0.628319 0.523599 0.10472 1.73937
-0.628319 0.523599 0.20944 1.75234
-0.628319 0.523599 0.314159 1.53553
-0.628319 0.523599 0.418879 1.31581
-0.628319 0.523599 0.523599 1.0088
-0.628319 0.523599 0.628319 0.748371
-0.628319 0.523599 0.733038 0.585651
-0.628319 0.523599 0.837758 0.348489
-0.628319 0.523599 0.942478 0.108894
-0.628319 0.523599 1.0472 0
-0.628319 0.628319 -1.0472 0
-0.628319 0.628319 -0.942478 0
-0.628319 0.628319 -0.837758 0
-0.628319 0.628319 -0.733038 0
-0.628319 0.628319 -0.628319 0.217609
-0.628319 0.628319 -0.523599 0.580227
-0.628319 0.628319 -0.418879 0.853994
-0.628319 0.628319 -0.314159 1.11285
-0.628319 0.628319 -0.20944 1.39973
-0.628319 0.628319 -0.10472 1.62923
-0.628319 0.628319 0 1.64944
-0.628319 0.628319 0.10472 1.73842
-0.628319 0.628319 0.20944 1.53716
-0.628319 0.628319 0.314159 1.49245
-0.628319 0.628319 0.418879 1.18528
-0.628319 0.628319 0.523599 0.887891
-0.628319 0.628319 0.628319 0.543476
-0.628319 0.628319 0.733038 0.229951
-0.628319 0.628319 0.837758 0
-0.628319 0.628319 0.942478 0
-0.628319 0.628319 1.0472 0
-0.628319 0.733038 -1.0472 0
-0.628319 0.733038 -0.942478 0
-0.628319 0.733038 -0.837758 0
-0.628319 0.733038 -0.733038 0.00831881
-0.628319 0.733038 -0.628319 0.265414
-0.628319 0.733038 -0.523599 0.584331
-0.628319 0.733038 -0.418879 0.858098
-0.628319 0.733038 -0.314159 1.10572
-0.628319 0.733038 -0.20944 1.3486
-0.628319 0.733038 -0.10472 1.37925
-0.628319 0.733038 0 1.36735
-0.628319 0.733038 0.10472 1.35553
-0.628319 0.733038 0.20944 1.35098
-0.628319 0.733038 0.314159 1.19305
-0.628319 0.733038 0.418879 0.990607
-0.628319 0.733038 0.523599 0.775787
-0.628319 0.733038 0.628319 0.398389
-0.628319 0.733038 0.733038 0
-0.628319 0.733038 0.837758 0
-0.628319 0.733038 0.942478 0
-0.628319 0.733038 1.0472 0
-0.628319 0.837758 -1.0472 0
-0.628319 0.837758 -0.942478 0
-0.628319 0.837758 -0.837758 0
-0.628319 0.837758 -0.733038 0
-0.628319 0.837758 -0.628319 0.207556
-0.628319 0.837758 -0.523599 0.529154
-0.628319 0.837758 -0.418879 0.760881
-0.628319 0.837758 -0.314159 0.881029
-0.628319 0.837758 -0.20944 1.0062
-0.628319 0.837758 -0.10472 0.992817
-0.628319 0.837758 0 0.976956
-0.628319 0.837758 0.10472 0.974176
-0.628319 0.837758 0.20944 0.959158
-0.628319 0.837758 0.314159 0.787744
-0.628319 0.837758 0.418879 0.747973
-0.628319 0.837758 0.523599 0.51144
-0.628319 0.837758 0.628319 0.204612
-0.628319 0.837758 0.733038 0
-0.628319 0.837758 0.837758 0
-0.628319 0.837758 0.942478 0
-0.628319 0.837758 1.0472 0
-0.628319 0.942478 -1.0472 0
-0.628319 0.942478 -0.942478 0
-0.628319 0.942478 -0.837758 0
-0.628319 0.942478 -0.733038 0
-0.628319 0.942478 -0.628319 0.0861513
-0.628319 0.942478 -0.523599 0.288802
-0.628319 0.942478 -0.418879 0.48254
-0.628319 0.942478 -0.314159 0.491131
-0.628319 0.942478 -0.20944 0.603518
-0.628319 0.942478 -0.10472 0.597283
-0.628319 0.942478 0 0.577458
-0.628319 0.942478 0.10472 0.573982
-0.628319 0.942478 0.20944 0.550566
-0.628319 0.942478 0.314159 0.427422
-0.628319 0.942478 0.418879 0.407842
-0.628319 0.942478 0.523599 0.225289
-0.628319 0.942478 0.628319 0
-0.628319 0.942478 0.733038 0
-0.628319 0.942478 0.837758 0
-0.628319 0.942478 0.942478 0
-0.628319 0.942478 1.0472 0
-0.628319 1.0472 -1.0472 0
-0.628319 1.0472 -0.942478 0
-0.628319 1.0472 -0.837758 0
-0.628319 1.0472 -0.733038 0
-0.628319 1.0472 -0.628319 0
-0.628319 1.0472 -0.523599 0
-0.628319 1.0472 -0.418879 0.0317261
-0.628319 1.0472 -0.314159 0.133237
-0.628319 1.0472 -0.20944 0.131382
-0.628319 1.0472 -0.10472 0.145797
-0.628319 1.0472 0 0.15097
-0.628319 1.0472 0.10472 0.118891
-0.628319 1.0472 0.20944 0.0778651
-0.628319 1.0472 0.314159 0.0536958
-0.628319 1.0472 0.418879 0
-0.628319 1.0472 0.523599 0
-0.628319 1.0472 0.628319 0
-0.628319 1.0472 0.733038 0
-0.628319 1.0472 0.837758 0
-0.628319 1.0472 0.942478 0
-0.628319 1.0472 1.0472 0
-0.523599 -1.0472 -1.0472 0
-0.523599 -1.0472 -0.942478 0
-0.523599 -1.0472 -0.837758 0
-0.523599 -1.0472 -0.733038 0
-0.523599 -1.0472 -0.628319 0
-0.523599 -1.0472 -0.523599 0
-0.523599 -1.0472 -0.418879 0
-0.523599 -1.0472 -0.314159 0
-0.523599 -1.0472 -0.20944 0
-0.523599 -1.0472 -0.10472 0
-0.523599 -1.0472 0 0
-0.523599 -1.0472 0.10472 0
-0.523599 -1.0472 0.20944 0
-0.523599 -1.0472 0.314159 0
-0.523599 -1.0472 0.418879 0
-0.523599 -1.0472 0.523599 0
-0.523599 -1.0472 0.628319 0
-0.523599 -1.0472 0.733038 0
-0.523599 -1.0472 0.837758 0
-0.523599 -1.0472 0.942478 0
-0.523599 -1.0472 1.0472 0
-0.523599 -0.942478 -1.0472 0
-0.523599 -0.942478 -0.942478 0
-0.523599 -0.942478 -0.837758 0
-0.523599 -0.942478 -0.733038 0
-0.523599 -0.942478 -0.628319 0
-0.523599 -0.942478 -0.523599 0
-0.523599 -0.942478 -0.418879 0
-0.523599 -0.942478 -0.314159 0
-0.523599 -0.942478 -0.20944 0
-0.523599 -0.942478 -0.10472 0
-0.523599 -0.942478 0 0
-0.523599 -0.942478 0.10472 0
-0.523599 -0.942478 0.20944 0
-0.523599 -0.942478 0.314159 0
-0.523599 -0.942478 0.418879 0
-0.523599 -0.942478 0.523599 0
-0.523599 -0.942478 0.628319 0
-0.523599 -0.942478 0.733038 0
-0.523599 -0.942478 0.837758 0
-0.523599 -0.942478 0.942478 0
-0.523599 -0.942478 1.0472 0
-0.523599 -0.837758 -1.0472 0
-0.523599 -0.837758 -0.942478 0
-0.523599 -0.837758 -0.837758 0
-0.523599 -0.837758 -0.733038 0
-0.523599 -0.837758 -0.628319 0
-0.523599 -0.837758 -0.523599 0
-0.523599 -0.837758 -0.418879 0
-0.523599 -0.837758 -0.314159 0
-0.523599 -0.837758 -0.20944 0
-0.523599 -0.837758 -0.10472 0
-0.523599 -0.837758 0 0
-0.523599 -0.837758 0.10472 0
-0.523599 -0.837758 0.20944 0
-0.523599 -0.837758 0.314159 0
-0.523599 -0.837758 0.418879 0
-0.523599 -0.837758 0.523599 0
-0.523599 -0.837758 0.628319 0
-0.523599 -0.837758 0.733038 0.0276287
-0.523599 -0.837758 0.837758 0.0388185
-0.523599 -0.837758 0.942478 0
-0.523599 -0.837758 1.0472 0
-0.523599 -0.733038 -1.0472 0
-0.523599 -0.733038 -0.942478 0
-0.523599 -0.733038 -0.837758 0
-0.523599 -0.733038 -0.733038 0
-0.523599 -0.733038 -0.628319 0
-0.523599 -0.733038 -0.523599 0
-0.523599 -0.733038 -0.418879 0
-0.523599 -0.733038 -0.314159 0
-0.523599 -0.733038 -0.20944 0
-0.523599 -0.733038 -0.10472 0
-0.523599 -0.733038 0 0
-0.523599 -0.733038 0.10472 0
-0.523599 -0.733038 0.20944 0
-0.523599 -0.733038 0.314159 0
-0.523599 -0.733038 0.418879 0
-0.523599 -0.733038 0.523599 0.108551
-0.523599 -0.733038 0.628319 0.193293
-0.523599 -0.733038 0.733038 0.294605
-0.523599 -0.733038 0.837758 0.288621
-0.523599 -0.733038 0.942478 0.247744
-0.523599 -0.733038 1.0472 0
-0.523599 -0.628319 -1.0472 0
-0.523599 -0.628319 -0.942478 0
-0.523599 -0.628319 -0.837758 0
-0.523599 -0.628319 -0.733038 0
-0.523599 -0.628319 -0.628319 0
-0.523599 -0.628319 -0.523599 0
-0.523599 -0.628319 -0.418879 0
-0.523599 -0.628319 -0.314159 0
-0.523599 -0.628319 -0.20944 0
-0.523599 -0.628319 -0.10472 0
-0.523599 -0.628319 0 0
-0.523599 -0.628319 0.10472 0
-0.523599 -0.628319 0.20944 0
-0.523599 -0.628319 0.314159 0
-0.523599 -0.628319 0.418879 0.176004
-0.523599 -0.628319 0.523599 0.333957
-0.523599 -0.628319 0.628319 0.484328
-0.523599 -0.628319 0.733038 0.490743
-0.523599 -0.628319 0.837758 0.488821
-0.523599 -0.628319 0.942478 0.356833
-0.523599 -0.628319 1.0472 0
-0.523599 -0.523599 -1.0472 0
-0.523599 -0.523599 -0.942478 0
-0.523599 -0.523599 -0.837758 0
-0.523599 -0.523599 -0.733038 0
-0.523599 -0.523599 -0.628319 0
-0.523599 -0.523599 -0.523599 0
-0.523599 -0.523599 -0.418879 0
-0.523599 -0.523599 -0.314159 0
-0.523599 -0.523599 -0.20944 0
-0.523599 -0.523599 -0.10472 0
-0.523599 -0.523599 0 0
-0.523599 -0.523599 0.10472 0
-0.523599 -0.523599 0.20944 0.0875406
-0.523599 -0.523599 0.314159 0.346127
-0.523599 -0.523599 0.418879 0.493848
-0.523599 -0.523599 0.523599 0.691711
-0.523599 -0.523599 0.628319 0.729458
-0.523599 -0.523599 0.733038 0.790717
-0.523599 -0.523599 0.837758 0.665269
-0.523599 -0.523599 0.942478 0.407795
-0.523599 -0.523599 1.0472 0
-0.523599 -0.418879 -1.0472 0
-0.523599 -0.418879 -0.942478 0
-0.523599 -0.418879 -0.837758 0
-0.523599 -0.418879 -0.733038 0
-0.523599 -0.418879 -0.628319 0
-0.523599 -0.418879 -0.523599 0
-0.523599 -0.418879 -0.418879 0
-0.523599 -0.418879 -0.314159 0
-0.523599 -0.418879 -0.20944 0
-0.523599 -0.418879 -0.10472 0
-0.523599 -0.418879 0 0
-0.523599 -0.418879 0.10472 0.211851
-0.523599 -0.418879 0.20944 0.449786
-0.523599 -0.418879 0.314159 0.629786
-0.523599 -0.418879 0.418879 0.815058
-0.523599 -0.418879 0.523599 0.853357
-0.523599 -0.418879 0.628319 1.05276
-0.523599 -0.418879 0.733038 1.04186
-0.523599 -0.418879 0.837758 0.743712
-0.523599 -0.418879 0.942478 0.396338
-0.523599 -0.418879 1.0472 0
-0.523599 -0.314159 -1.0472 0
-0.523599 -0.314159 -0.942478 0
-0.523599 -0.314159 -0.837758 0
-0.523599 -0.314159 -0.733038 0
-0.523599 -0.314159 -0.628319 0
-0.523599 -0.314159 -0.523599 0
-0.523599 -0.314159 -0.418879 0
-0.523599 -0.314159 -0.314159 0
-0.523599 -0.314159 -0.20944 0
-0.523599 -0.314159 -0.10472 0
-0.523599 -0.314159 0 0.23523
-0.523599 -0.314159 0.10472 0.519831
-0.523599 -0.314159 0.20944 0.78538
-0.523599 -0.314159 0.314159 0.934396
-0.523599 -0.314159 0.418879 1.01044
-0.523599 -0.314159 0.523599 1.19539
-0.523599 -0.314159 0.628319 1.20552
-0.523599 -0.314159 0.733038 1.03562
-0.523599 -0.314159 0.837758 0.770695
-0.523599 -0.314159 0.942478 0.414592
-0.523599 -0.314159 1.0472 0
-0.523599 -0.20944 -1.0472 0
-0.523599 -0.20944 -0.942478 0
-0.523599 -0.20944 -0.837758 0
-0.523599 -0.20944 -0.733038 0
-0.523599 -0.20944 -0.628319 0
-0.523599 -0.20944 -0.523599 0
-0.523599 -0.20944 -0.418879 0
-0.523599 -0.20944 -0.314159 0
-0.523599 -0.20944 -0.20944 0.0018107
-0.523599 -0.20944 -0.10472 0.338401
-0.523599 -0.20944 0 0.565009
-0.523599 -0.20944 0.10472 0.744669
-0.523599 -0.20944 0.20944 0.968019
-0.523599 -0.20944 0.314159 1.16754
-0.523599 -0.20944 0.418879 1.34537
-0.523599 -0.20944 0.523599 1.35801
-0.523599 -0.20944 0.628319 1.26918
-0.523599 -0.20944 0.733038 1.09866
-0.523599 -0.20944 0.837758 0.773559
-0.523599 -0.20944 0.942478 0.437771
-0.523599 -0.20944 1.0472 0.026959
-0.523599 -0.10472 -1.0472 0
-0.523599 -0.10472 -0.942478 0
-0.523599 -0.10472 -0.837758 0
-0.523599 -0.10472 -0.733038 0
-0.523599 -0.10472 -0.628319 0
-0.523599 -0.10472 -0.523599 0
-0.523599 -0.10472 -0.418879 0
-0.523599 -0.10472 -0.314159 0
-0.523599 -0.10472 -0.20944 0.340304
-0.523599 -0.10472 -0.10472 0.568854
-0.523599 -0.10472 0 0.842184
-0.523599 -0.10472 0.10472 1.09627
-0.523599 -0.10472 0.20944 1.29513
-0.523599 -0.10472 0.314159 1.36298
-0.523599 -0.10472 0.418879 1.50723
-0.523599 -0.10472 0.523599 1.54128
-0.523599 -0.10472 0.628319 1.3423
-0.523599 -0.10472 0.733038 1.10091
-0.523599 -0.10472 0.837758 0.767857
-0.523599 -0.10472 0.942478 0.418366
-0.523599 -0.10472 1.0472 0.0399997
-0.523599 0 -1.0472 0
-0.523599 0 -0.942478 0
-0.523599 0 -0.837758 0
-0.523599 0 -0.733038 0
-0.523599 0 -0.628319 0
-0.523599 0 -0.523599 0
-0.523599 0 -0.418879 0
-0.523599 0 -0.314159 0.249778
-0.523599 0 -0.20944 0.598161
-0.523599 0 -0.10472 0.842389
-0.523599 0 0 1.08994
-0.523599 0 0.10472 1.30598
-0.523599 0 0.20944 1.35674
-0.523599 0 0.314159 1.41757
-0.523599 0 0.418879 1.42021
-0.523599 0 0.523599 1.45426
-0.523599 0 0.628319 1.33549
-0.523599 0 0.733038 1.09787
-0.523599 0 0.837758 0.753327
-0.523599 0 0.942478 0.412004
-0.523599 0 1.0472 0
-0.523599 0.10472 -1.0472 0
-0.523599 0.10472 -0.942478 0
-0.523599 0.10472 -0.837758 0
-0.523599 0.10472 -0.733038 0
-0.523599 0.10472 -0.628319 0
-0.523599 0.10472 -0.523599 0
-0.523599 0.10472 -0.418879 0.219758
-0.523599 0.10472 -0.314159 0.522401
-0.523599 0.10472 -0.20944 0.816204
-0.523599 0.10472 -0.10472 1.10363
-0.523599 0.10472 0 1.31513
-0.523599 0.10472 0.10472 1.36074
-0.523599 0.10472 0.20944 1.3906
-0.523599 0.10472 0.314159 1.40784
-0.523599 0.10472 0.418879 1.41502
-0.523599 0.10472 0.523599 1.43997
-0.523599 0.10472 0.628319 1.3423
-0.523599 0.10472 0.733038 1.04754
-0.523599 0.10472 0.837758 0.759689
-0.523599 0.10472 0.942478 0.391166
-0.523599 0.10472 1.0472 0
-0.523599 0.20944 -1.0472 0
-0.523599 0.20944 -0.942478 0
-0.523599 0.20944 -0.837758 0
-0.523599 0.20944 -0.733038 0
-0.523599 0.20944 -0.628319 0
-0.523599 0.20944 -0.523599 0.133966
-0.523599 0.20944 -0.418879 0.470464
-0.523599 0.20944 -0.314159 0.791755
-0.523599 0.20944 -0.20944 1.01788
-0.523599 0.20944 -0.10472 1.28479
-0.523599 0.20944 0 1.49907
-0.523599 0.20944 0.10472 1.59619
-0.523599 0.20944 0.20944 1.5871
-0.523599 0.20944 0.314159 1.5451
-0.523599 0.20944 0.418879 1.38429
-0.523599 0.20944 0.523599 1.37955
-0.523599 0.20944 0.628319 1.19962
-0.523599 0.20944 0.733038 1.04435
-0.523599 0.20944 0.837758 0.699811
-0.523599 0.20944 0.942478 0.386316
-0.523599 0.20944 1.0472 0
-0.523599 0.314159 -1.0472 0
-0.523599 0.314159 -0.942478 0
-0.523599 0.314159 -0.837758 0
-0.523599 0.314159 -0.733038 0.0146644
-0.523599 0.314159 -0.628319 0.187694
-0.523599 0.314159 -0.523599 0.344478
-0.523599 0.314159 -0.418879 0.637239
-0.523599 0.314159 -0.314159 0.928919
-0.523599 0.314159 -0.20944 1.17003
-0.523599 0.314159 -0.10472 1.40612
-0.523599 0.314159 0 1.61447
-0.523599 0.314159 0.10472 1.60635
-0.523599 0.314159 0.20944 1.6265
-0.523599 0.314159 0.314159 1.54116
-0.523599 0.314159 0.418879 1.32485
-0.523599 0.314159 0.523599 1.2135
-0.523599 0.314159 0.628319 1.12439
-0.523599 0.314159 0.733038 0.875579
-0.523599 0.314159 0.837758 0.597066
-0.523599 0.314159 0.942478 0.337699
-0.523599 0.314159 1.0472 0
-0.523599 0.418879 -1.0472 0
