rpg_box01,1.5,0.3,0,0,,,,0.125
rpg_box01,2.5,1.3,0,0,,,,0.125
rpg_box01,4.7,0.7,0,0,,,,0.125
rpg_box01,4.7,-0.7,0,0,,,,0.125
