0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820740498557720244e+00,7.992344544017004893e+00,1.271345869994217992e+01,7.923948107780085515e+00,1.823606122742256197e-01,1.569999756227762999e+00,-5.241732731537294132e-01,-1.569999832650400995e+00,3.899999967846093707e+00
1.838297447226899806e-02,5.654995305544829876e-02,1.007258955265281752e+00,8.056276724699185099e-02,7.245409487173226637e-02,1.863171311783266004e-01,9.960183924546337497e-01,-6.173787978143691763e-02,6.429446466698193752e-02,1.420529959600270575e-03,-2.029727520879625047e+00,2.139680904568174391e+00,7.825006369014797514e-02,-2.500649914144270625e-02,5.099883131035553435e-02,-1.258238579046677685e-02,-5.034929884815575463e-02,1.000000008254042783e-01,1.813122528034988079e+00,9.552054774474695975e+00,1.128210208477667642e+01,9.431613984168503606e+00,1.110332349423276277e+01,-1.083360801328664413e+00,-1.532682355982460942e+00,6.418062195122028468e-01,1.551694493818942311e+00,1.000000367106270716e-01
1.571367525588049929e-01,1.970517985437996167e-01,1.099852260198711962e+00,9.999999989979201365e-01,9.999999990233086056e-01,2.558894705001248937e-01,9.549303361223603348e-01,-1.953927033259517665e-01,2.222348749109080146e-01,2.326811151652981302e-02,4.989018587809006533e-01,-3.859633729247917699e-01,6.018744120495078676e-02,2.840221293037847872e-02,-9.268731585716638577e-02,4.128368860903286475e-02,1.496971310015196011e-01,3.795013865562708588e-01,6.484741264030095209e+00,9.757897166231590091e+00,7.047150564795867211e+00,5.780501071275354619e+00,6.980689390270358174e+00,7.413153388187648796e-01,-7.430889316140110168e-02,-1.165626303769151662e-03,3.548049810261810766e-01,9.999999991993027137e+00
9.110248669969411850e-01,8.768335219709832984e-01,1.276655904812624476e+00,9.999999991781856057e-01,9.999999991547110501e-01,6.540087156185057093e-01,9.458723685853027696e-01,1.030552140129706168e-01,-1.712303767187348114e-01,-2.557053837922269035e-01,-5.624777241429077534e-01,-3.158122037434196727e-01,-1.475346264074290481e+00,4.630955432540595496e-02,2.932797297611733356e-02,-1.396751481655855720e-01,-5.101982073526344780e-02,9.058171756690391874e-01,1.525048410793795739e+01,6.574845370110002918e+00,9.581779892126546017e+00,1.049524593418092699e+01,9.657822847241996911e+00,-6.025383022594705817e-01,5.073531965521764775e-01,-6.522123376121446992e-01,-1.043912678856882659e+00,9.999999994321083108e+00
1.278518438048492634e+00,1.343792984951694525e+00,1.494331030525855919e+00,9.999999992354183798e-01,9.999999992451981123e-01,-6.064300433205223051e-01,9.239729064379215151e-01,-1.725563974150636504e-01,2.398840293744767260e-01,-2.428044693387246822e-01,-6.198270928285740666e-01,1.408933402645704547e-01,1.165903315947272922e+00,-7.608889903394455700e-02,-1.770307577222158812e-01,-2.527189217290626636e-02,1.236279785401532827e-01,1.432132964804331721e+00,2.140358461799930012e+01,4.899748582479585224e+00,2.427134496394000251e+00,1.702926874699512538e+00,2.183084394255175198e+00,1.004260552491884617e-01,-1.201572895341622926e+00,9.999868582788375981e-01,1.569999966829174198e+00,9.999999993034698775e+00
1.991112903906524512e+00,1.995418263688486959e+00,1.000164965435456077e+00,8.473693541596122314e-01,9.999999979335018052e-01,4.182126819831100129e-03,9.999499999257828176e-01,5.683333473941689327e-03,-8.225273089968468399e-03,2.055520524878745202e-04,1.787987971320941227e-01,-8.200369384239962756e-01,-2.835003802534430406e-03,-2.514316266853211523e-01,-7.360721174680020518e-01,2.214874840790841404e-01,8.391940919694865775e-01,1.958448753915750906e+00,3.084366621370153894e+01,1.276411276249360860e+01,1.499999996473606778e+01,1.499999994844087858e+01,1.499999995672869701e+01,-7.233706968911455260e-01,-9.367237043648538597e-01,-9.186823626337270454e-03,1.170193701218782856e+00,9.999999993330680681e+00
1.094571545608169494e+00,2.140972012583260309e+00,1.144085437669541294e+00,-8.352000992028949522e-01,2.424257439613746179e-01,9.508418846357695742e-01,9.991224732847246992e-01,-3.632927031400497164e-02,8.579612201550415596e-03,-1.899625621899189015e-02,-3.922249045839185655e-01,1.237726734065872414e+00,2.277080358211893696e-01,-2.398487617872025190e-01,-7.602295236531273481e-01,8.718868795578282871e-02,9.024617129208594157e-01,2.210526317507047978e+00,3.723441532321365344e+01,8.683484200820444698e+00,1.122597320857115299e+01,8.985011533737353062e+00,7.410139770435554496e+00,1.569999641929716860e+00,1.569999791404774525e+00,-1.569999606813371473e+00,-1.569999901161412525e+00,1.000000517872150496e-01
9.971287881313033452e-01,2.160561727104544527e+00,1.230380127041267313e+00,-9.999999980281413237e-01,1.519948562793722591e-01,6.427172984786699850e-01,9.967134568403845929e-01,-3.985796935256971651e-02,7.048545669940543823e-02,-2.329726648478988669e-03,1.477680580780118547e-01,8.121245009131126125e-01,3.480344124560170727e-01,-8.558119415551290743e-02,-6.160702467030771956e-01,-2.928870365475422233e-02,7.402199622083567299e-01,2.313865023487897243e+00,3.842129217582382950e+01,5.878279892938660822e+00,2.997092356847389283e+00,3.495186149537850895e+00,4.298657426321343067e+00,1.458620906481655322e+00,1.317433793078082616e+00,-9.307885190247929819e-01,-1.569999796626280419e+00,3.640527239403657411e+00
7.680836840866107629e-01,2.172358769149051128e+00,1.284054047333584414e+00,-9.999999985807526137e-01,-6.710019645169262859e-02,-6.414510840740583753e-02,9.972234740610422810e-01,1.944805046954547426e-03,7.390278823126127106e-02,8.940828071296990504e-03,3.370391039468731975e-01,-3.519714701537486334e-01,-3.983895123285563500e-03,-2.597947681612389204e-02,-3.229660205207296464e-01,-1.388205372479856155e-02,3.846332144352704319e-01,2.540353453573638731e+00,4.078603570035422621e+01,5.693590710942306288e+00,6.132109107654672542e+00,5.853967290696884263e+00,6.347081081781110967e+00,-7.018508075279357161e-01,1.275308711711295118e+00,8.742879983272657807e-01,-1.569999466333224847e+00,4.899757810831702365e+00
3.721015266101130869e-01,2.090776001066053436e+00,1.156685112080563682e+00,-9.999999990064727395e-01,-2.775271373163537003e-01,-4.780212309133935467e-01,9.998469139593456623e-01,1.679937256917979002e-02,3.705694122080249519e-05,-4.891661684731793240e-03,-1.094253645739859948e-01,-2.981012335718968842e-01,-7.370894387017212779e-02,-3.742857185216719174e-02,1.806562870757000283e-02,4.433063744565091113e-02,-2.508600836004415760e-02,2.939516389167749821e+00,4.601223965585976572e+01,6.744107921525655414e+00,6.982137355118565480e+00,7.001639263656004530e+00,6.954491959165853388e+00,4.421930277542533982e-01,5.599216018955797125e-01,-3.637089256711254492e-01,-6.462347005352164775e-01,9.999999944792648421e+00
