0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500003313162100227e-01,6.868686894158667400e+00,1.499999928048150366e+01,3.156942504601810029e+00,-4.919708480847331256e-01,1.527712048013011525e+00,1.159976387763294259e+00,-1.398963227262070896e+00,3.899999757876200235e+00
1.868903761210294334e-03,2.365513240331296174e-03,9.948626881132466293e-01,7.447019244885222378e-02,8.027929582732884484e-02,-8.979355009417222533e-02,9.902342933306337303e-01,-6.912250200263046762e-02,1.209005865231907312e-01,-6.416557272034858865e-03,-2.261944756576672155e+00,4.117401908096931074e+00,-2.950607642785971763e-01,-8.602725786640874617e-02,8.572265707310711136e-02,1.297881754932532772e-01,-4.577257196989892307e-02,1.000000015467525927e-01,1.553939959827893347e+00,6.807869576839534531e+00,8.032849190576325071e+00,7.645071955160046784e+00,7.120450428309062829e+00,-1.569999837518131214e+00,-4.348169502227670069e-01,1.563629033273446822e+00,1.356064196711912473e+00,1.000002736336593756e-01
7.405151665204146028e-02,6.187021240669343669e-02,1.009660027983568575e+00,1.055661024777613033e+00,8.233671315386708045e-01,3.349792574642229681e-01,9.142055785310634342e-01,-1.886713592107595039e-01,3.568114664249139034e-01,-3.628850815272886832e-02,-7.018143505259626380e-01,1.747103756759837090e+00,-2.915590848851241645e-01,-3.246115147721204686e-01,-1.003516491735902821e-01,2.948430277776550312e-01,1.829072006942529249e-01,2.519645027758432576e-01,5.016334635026971966e+00,1.499999988172264764e+01,1.298778097325881298e+01,9.142929315703074877e+00,1.474814358953994642e+01,-1.569999975943452641e+00,-1.569999972650532483e+00,8.773496754966096933e-01,1.569999971971422825e+00,5.395918248098777070e+00
9.959882073903898458e-01,8.027031529386405850e-01,1.176395739264244789e+00,2.697337560163828307e+00,2.321515616205655608e+00,4.811483739760635814e-02,9.540905319336107082e-01,-2.819479877775414936e-02,2.981867813428869529e-01,-9.765392419798959826e-04,1.171048290004689463e+00,-1.097732807684632661e-01,8.250609492875549122e-01,-9.707176590333727040e-01,-7.464577920935351329e-01,8.214165930898729151e-01,8.290133440295041067e-01,6.634970827459154563e-01,1.213027969652724103e+01,4.769395548672310525e+00,6.018106617280206905e+00,6.371365212341144613e+00,4.508035944981232390e+00,-1.569999991015991858e+00,-1.569999987782168871e+00,1.569999978896588821e+00,1.569999990014315117e+00,9.999999713684728064e+00
2.037268449140944071e+00,1.781776117267704240e+00,1.018906581458609573e+00,1.057799467986860531e+00,1.235735962906567398e+00,-2.828418036837394567e-01,8.371101417518801435e-01,1.372014324268129859e-01,5.223744070260492034e-01,8.687552244655130651e-02,-7.713032047546342085e-02,1.553496639747029562e+00,-3.652957290217333508e-01,-1.736593466446002987e+00,-1.512333600180053583e+00,1.587292399420140221e+00,1.594889151370967539e+00,1.151316071968927268e+00,2.200303711085286906e+01,1.314965140265992183e+01,1.499999980778419939e+01,1.499999979687311935e+01,1.499999989329609917e+01,-1.569999985730032188e+00,-1.569999991442059928e+00,1.569999992879981932e+00,1.569999986312679896e+00,8.610265768198122061e+00
1.992396700729075043e+00,1.993593881129205325e+00,1.001073067932238825e+00,-1.461835083466596963e+00,2.417968910044905329e-01,1.825503527190424080e-01,7.096847228020112253e-01,2.229396584654399788e-03,7.044581303730199640e-01,9.020341659272661933e-03,-9.070055080328831565e-02,1.019159802188688513e+00,-1.059849689479769985e+00,-2.093234316206762369e+00,-2.018022500371037697e+00,2.092981300692808411e+00,2.100577998385262823e+00,1.473410916145372340e+00,3.115231191895657403e+01,1.278940347920059750e+01,1.499999996204203079e+01,1.214559250125454071e+01,1.499999984610132842e+01,-5.528341474523201793e-01,-1.569999975241380907e+00,1.569999980894872804e+00,1.569999617981454154e+00,3.878384683493508067e+00
1.720773851650260866e+00,2.015737194266213450e+00,1.032956246799650257e+00,-2.555996446372079234e+00,9.752912876412445087e-02,2.343312352887023664e-01,6.769025005127844441e-01,-3.286852918503400250e-02,7.347995441575300157e-01,-2.814772627830840201e-02,6.285916350360309934e-02,2.463419115977840690e-01,-3.761675125810652887e-01,-2.081648970150090872e+00,-2.139918215082777575e+00,2.193277599199317862e+00,2.191054868476697060e+00,1.606912538485274933e+00,3.441829064704035801e+01,8.046781103817384206e+00,1.297815692755882644e+01,7.194125443855027946e+00,1.158794660044417313e+01,9.222567531478451652e-01,-5.447898741368418368e-02,-3.184641043307303576e-01,-4.882652307993174401e-01,1.328862351448130141e+00
1.434188674686525111e+00,2.021474546567758157e+00,1.049106260339765395e+00,-3.153980909923719267e+00,2.902089256428119768e-02,7.657587442519808718e-02,6.771739273037871154e-01,-3.536784260923836465e-02,7.342668314628737480e-01,-3.219950469502546458e-02,1.603615013279746648e-02,-1.586111375832892634e-01,1.386098256423000663e-01,-2.005953845636272437e+00,-2.116880183840580631e+00,2.101531816299552879e+00,2.133059160257227749e+00,1.706912541043735132e+00,3.633705308443408200e+01,8.607477712195203523e+00,9.921714293409010565e+00,6.198685606842381901e+00,1.112349073432001134e+01,6.368117098823926625e-01,4.376946961504084577e-01,-1.353473167737246241e+00,-6.466580712741045733e-01,2.414023975971641978e+00
1.092677518348935450e+00,2.022259449508711615e+00,1.047962781790735765e+00,-3.667934465329773630e+00,-1.458671269255695790e-02,-9.387126599138717609e-02,6.854828197723284999e-01,-2.470099325421570846e-02,7.273325816440751046e-01,-2.214679227783569043e-02,-6.057484724848904989e-03,-2.438004134951796686e-01,4.188133709850232478e-01,-1.966628646342109432e+00,-2.037925155006645728e+00,1.955851414042972136e+00,2.078788072681588162e+00,1.806912543180529962e+00,3.818702881747015709e+01,8.906157129753157875e+00,9.898588677223548515e+00,6.724892304795936582e+00,1.131972971259649441e+01,1.282907890404805240e-01,1.172358989128527984e+00,-1.569999946667702817e+00,-4.295774164702517717e-01,1.437378498526023840e+00
6.569450864837733661e-01,2.018458426250481441e+00,1.031107911651363507e+00,-4.175367902285994859e+00,-4.942673772686845268e-02,-1.856194844561143142e-01,6.951114182694870802e-01,-7.107099326961903267e-03,7.188542161245788931e-01,-4.268640352167106869e-03,-8.115323584115152755e-03,-2.318178862373043714e-01,4.208264718446175223e-01,-1.884589698361055721e+00,-1.882251800090985139e+00,1.781819983867276358e+00,1.966645144202959550e+00,1.917760590702819457e+00,4.039572241021329546e+01,9.891298931915599724e+00,1.068465415439156452e+01,9.683618793476973963e+00,1.131029251709664862e+01,1.178257127237237301e+00,1.569999911361414258e+00,-1.569999971731487642e+00,-1.429117258071744834e+00,2.707973866903027105e+00
-7.840183482255014269e-05,2.009501549578839086e+00,1.003116793479861490e+00,-4.566984867901036083e+00,-5.413871319621321732e-02,-1.745949035454978926e-01,7.001264307155100619e-01,-1.093784844855677160e-03,7.140164230513857957e-01,-1.527174246012476082e-03,8.761774589302451233e-02,1.135013586711774991e-01,-4.824522147334135980e-01,-1.677680375030241589e+00,-1.648178962439851514e+00,1.547747137411335627e+00,1.742332108461242202e+00,2.066851578458274830e+00,4.356454259424248932e+01,1.187255097459636843e+01,7.797228838715588140e+00,1.016379618460154255e+01,1.292346983362944712e+01,1.569999594108267171e+00,1.569999914304515576e+00,-1.569999971183299037e+00,-1.569999290805213166e+00,2.945008177629441448e+00
