0.000000000000000000e+00,4.314947907543054129e-03,4.337503830643285596e-02,4.122785911521518187e-01,1.586118566393554641e+00,1.990173849110728366e+00,1.866862215298240812e+00,1.708691544147832087e+00,1.292591654887797148e+00,5.071386081859374784e-01,9.537788558535709171e-04,-1.993309273657306591e-01,-3.977276903333102354e-01,-6.688238878193200065e-01,-1.442553336751960735e+00,-1.990234827635539716e+00,-2.037840561367280756e+00,-1.752051594347710406e+00,-4.381346841011568571e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.818379654010438884e-03,3.264543678851206110e-02,3.509533707766769872e-01,1.377814184174928513e+00,1.998278819841678988e+00,2.151499033482752399e+00,2.192731603450054134e+00,2.180914314352987216e+00,2.049241914573989742e+00,2.009675793768895602e+00,2.012456408020843135e+00,2.028263796129846419e+00,2.067250437730722368e+00,2.139257986655678678e+00,1.997853285000876777e+00,1.907371743026166300e+00,1.483638292618358001e+00,3.507167826037416170e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.024098904485724493e+00,1.108468023093671651e+00,1.396729829440435111e+00,1.428349467574141274e+00,1.000695914908979578e+00,9.900000000041223602e-01,1.051002194326172701e+00,1.175379954838794427e+00,1.092897219947132514e+00,1.002338657909471742e+00,9.961614832009288989e-01,1.013634179495108922e+00,1.064559149103676772e+00,1.183455340863412975e+00,9.998182765726441046e-01,9.919215814764072991e-01,1.065064127240670011e+00,1.229896040670872992e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.478624545704521065e-01,6.869109091301466297e-01,1.999999999998242961e+00,1.999999999997488676e+00,-1.602757456969960970e-01,-1.312513253131795121e+00,-1.771928046698615589e+00,-1.999999999998723688e+00,-1.999999999998434586e+00,-1.999999999997738254e+00,-1.999999999975213161e+00,-1.964346587406574418e+00,-1.999999999998722355e+00,-1.999999999997170264e+00,-8.360635779134093504e-01,-7.526260042509003156e-02,1.999999999998693045e+00,1.999999999998729017e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.027665707602287704e-01,5.527886848162315570e-01,1.727527653052895795e+00,1.942620579261173708e+00,1.155157495659665523e+00,6.103266784648226917e-01,2.264192942446419110e-01,-2.492557433273421275e-01,-2.778129375996498673e-01,-3.284936552881712046e-02,9.339190233560712429e-02,2.180251026556505600e-01,3.307870306093927404e-01,-6.218247376938412785e-02,-7.727268706952856725e-01,-1.048279130803877468e+00,-1.999999999993753441e+00,-1.612633484433996234e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.476942396095687560e-01,1.102466262218007254e+00,7.940619404334710030e-01,-7.928435428146523023e-01,-5.800099359885688699e-01,4.242946692381450724e-01,7.054438298052949641e-01,2.690624488124822022e-01,-4.238201478150775969e-01,-1.890977390346786358e-01,6.485310641936403719e-02,2.655945169719557963e-01,4.781240839778033713e-01,-2.104245417009695807e-01,-2.873974934798013692e-01,1.125670259822515451e-01,2.666854201171788841e-01,5.122224176345557822e-03,0.000000000000000000e+00
1.000000000000000000e+00,9.960151126303842251e-01,9.729917995908019535e-01,9.620645576969079071e-01,9.650109895563737661e-01,9.999499991121871822e-01,9.972374557646982440e-01,9.947493175564543488e-01,9.938755107270960121e-01,9.965436265127368687e-01,9.999499991447502456e-01,9.992472736137303357e-01,9.983397335110596460e-01,9.968949875311992059e-01,9.931162191771339964e-01,9.999499991081653993e-01,9.933956464520020679e-01,9.654925172382089471e-01,9.494747986411361529e-01,1.000000000000000000e+00
0.000000000000000000e+00,-6.529236492058754227e-02,-1.692490987365777022e-01,-1.708252663690668360e-01,9.455448404780843197e-02,3.888336984452568992e-03,6.496085630219913809e-02,9.409361380949483877e-02,7.382201470910837449e-02,-2.836999899957793822e-02,-9.284943151520503105e-03,-2.376421758586767449e-02,-2.445608427985407687e-02,-6.182404471259885133e-03,1.062825729085142001e-01,4.347946300498331182e-03,1.940972661624515080e-02,4.840439739431620647e-02,-1.790525059950589803e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.049271486645531326e-02,1.546121026586464164e-01,2.068577736177757143e-01,-2.438013508941474783e-01,-9.209301979230038668e-03,-2.736296736148135719e-02,-1.557559435271497345e-02,6.436656527288070473e-02,7.174336476086437542e-02,-3.693650257063157364e-03,-2.090458954009851919e-02,-3.415823948355789508e-02,-6.652956083845898427e-02,4.753542604842684455e-02,9.003801479368333735e-03,1.071359562265937898e-01,2.224472401537619659e-01,-2.377413198557914720e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.606598170510416514e-03,2.714402728743917775e-02,4.960218429955751823e-02,1.934272173376740817e-02,2.624272996007211037e-04,2.342673655486565351e-02,3.711587156187730330e-02,5.117347551431488534e-02,3.080313663243270869e-02,-3.820848929216107658e-04,-2.243092227747920525e-02,-3.940673940009351700e-02,-4.166508424047205006e-02,1.282860762732304302e-02,-1.618810309620296293e-04,-3.619722373753334749e-02,-1.264849351420725132e-01,-9.958349097862384536e-02,0.000000000000000000e+00
