0.000000000000000000e+00,1.141729204421837451e-02,3.588952449744313711e-01,1.597833675026186562e+00,2.005065462089920203e+00,1.991035385676471314e+00,1.782243564184804896e+00,1.561742864677147846e+00,1.272548261038190631e+00,5.572549645289259779e-01,-2.647336033430036650e-03,-2.031548110151488729e-01,-4.031360656715730073e-01,-7.259991212464553811e-01,-1.456824425090299968e+00,-1.990292691757071353e+00,-2.039109760172651775e+00,-1.764751453969550354e+00,-3.590064612403915945e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.084374565803130963e-03,2.610911721872888336e-01,1.307434012854458150e+00,1.819880140571415783e+00,1.998397984835698526e+00,2.141043376175122859e+00,2.187630948749426540e+00,2.193244001468173998e+00,2.092343989186830733e+00,2.007495952233670167e+00,1.984348586660035885e+00,1.973438850054578086e+00,1.979396552532085352e+00,2.062336635493986048e+00,1.998331723672144733e+00,1.928757876480124089e+00,1.543715102362438696e+00,3.375233233235555019e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.007321362693728961e+00,1.122626121504880725e+00,1.172260801880058212e+00,1.048448909272136742e+00,1.004131493354445626e+00,9.900000000253216248e-01,1.002804418113643958e+00,1.018268988251562313e+00,1.030766313673882939e+00,1.006066490871732055e+00,9.935788849759377150e-01,9.900000000615006845e-01,9.902843489046175840e-01,1.023513431390389972e+00,1.001727721242064995e+00,9.997025796078991000e-01,9.900000000906085118e-01,1.007183498067710792e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.016049006778498409e-01,1.999999999875993861e+00,1.999999999913684823e+00,4.711934759766438496e-01,-6.491366441165231649e-01,-1.673407995852999708e+00,-1.969862699869674660e+00,-1.999999999947331020e+00,-1.999999999935690109e+00,-1.999999999897566827e+00,-1.999999999891686198e+00,-1.999884562299163449e+00,-1.999999999948115281e+00,-1.999999999953059326e+00,-8.543979284552007947e-01,-9.473669311685162242e-02,1.999999999972628340e+00,1.999999999909412463e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.020112489184469062e-01,1.503732970695858651e+00,1.974999013653740532e+00,1.368926519627506444e+00,1.038728247405716232e+00,5.803150998132937666e-01,2.149148841009811406e-01,-1.169013731183476956e-01,-3.219964267124555413e-01,-2.711405088376857009e-01,-1.752461570910783806e-01,-5.616601871942350499e-02,1.499021054347677850e-01,1.118831994106670447e-01,-5.465587943654934833e-01,-8.572290382243568096e-01,-1.930133822347367190e+00,-1.783552105681232458e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.329005731061428719e-01,2.955674722711210123e-01,-2.041400255220833238e-01,-4.182756601282711095e-01,-2.009588878887256236e-01,4.309023346954932165e-02,1.351835669994012612e-01,7.395604640845010458e-02,-1.216646253657938104e-02,-1.474977906220593660e-01,-7.614104940405352906e-02,-2.276342980199697053e-02,5.804180244590972926e-02,8.870423596766041641e-03,-5.349173019087105629e-02,2.472446697481212041e-02,-1.972793084928179397e-01,2.389286057865696034e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.729273274946856898e-01,9.035992950545517211e-01,9.172987505125511642e-01,8.040820479473731464e-01,7.099095608065387752e-01,5.433632051110695027e-01,4.525309010977718871e-01,4.091695720694656924e-01,5.166157614417790089e-01,7.031921624763790568e-01,7.335028212683947224e-01,7.309819242956639984e-01,7.156818941472989914e-01,7.142467985339017167e-01,7.138125856576040817e-01,7.571507892000105544e-01,8.675056140439776353e-01,9.489771763509664559e-01,1.000000000000000000e+00
0.000000000000000000e+00,-1.236829877347005446e-01,-1.710193807627413409e-01,3.195734187447137747e-02,1.905806627507417722e-02,2.674553632587985553e-03,1.173105649155646362e-03,-1.246853378808032362e-02,-3.779225312741679027e-02,-4.805113497624487195e-02,-6.351278233068299167e-03,-3.060448762569282707e-02,-7.122328294939932192e-02,-8.911081813873653057e-02,-1.986986007329229198e-02,2.004881843150875965e-03,6.588195789053953588e-02,1.456814258386358030e-01,-2.161811440994620692e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.952190690296295716e-01,3.923734797905591987e-01,3.737536119922075795e-01,5.905888321462263724e-01,7.042332959445712914e-01,8.394189358853744176e-01,8.914665678054239928e-01,9.115650039855518472e-01,8.548476189986783380e-01,7.109506903365354624e-01,6.773426296667597324e-01,6.719063661131472465e-01,6.797885497286201284e-01,6.927220484493329389e-01,7.003302668833806255e-01,6.483955992928218670e-01,4.599458688142392115e-01,-2.284884044391342905e-01,0.000000000000000000e+00
0.000000000000000000e+00,-2.109276243474438300e-03,1.742807325820485212e-02,1.336037728928675394e-01,6.552619035751776344e-02,8.759401884801750957e-03,1.144120761228384874e-02,1.864611761283825955e-02,1.418627522869896941e-02,5.898453162985874479e-03,-5.436893102089465288e-03,-4.737022867364020645e-02,-9.557460695992069100e-02,-1.332149246077137528e-01,-9.794316227741434178e-02,-2.256167691836794779e-03,4.433279661844883451e-02,1.210814995303493846e-01,2.238483275910326323e-02,0.000000000000000000e+00
