0.000000000000000000e+00,4.487814700689485292e-02,2.567720502172359254e-01,6.665800853579102458e-01,1.552728296385611717e+00,1.991781262438542477e+00,1.858032592921478710e+00,1.588682193677563248e+00,1.222399377087546313e+00,7.732280768855472886e-01,4.464157759209719245e-04,-4.422648416945582639e-01,-8.692097191164327441e-01,-1.267785174842519957e+00,-1.640369091606950214e+00,-1.991882572826521702e+00,-2.012602553265447902e+00,-1.307016863137253182e+00,-1.488659506082257167e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.396120240405432256e-02,2.441689243879583415e-01,6.108419166679923684e-01,1.412508672503851148e+00,1.994327955637894334e+00,2.073131208253805369e+00,2.092159292103727974e+00,2.074400245858448955e+00,2.041894075977968459e+00,2.009963902503890232e+00,2.012959108440795841e+00,2.030466966343492441e+00,2.054436683568315658e+00,2.067505983804377223e+00,1.994208870802881339e+00,1.771520917821311158e+00,1.036855130479505060e+00,2.011561953617042597e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.080626073786845831e+00,1.229650390473159938e+00,1.375289636852842889e+00,1.288780601803291237e+00,9.994705987910271761e-01,9.293301628238227474e-01,8.890842290915852431e-01,8.927930265588583936e-01,9.349065130811703428e-01,1.000722052513121074e+00,1.017682092225590251e+00,1.019918261005395621e+00,1.010137949756596321e+00,1.000596558727537833e+00,1.000755115021798147e+00,1.019635373503978482e+00,1.248882503347147344e+00,1.205058957478974957e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.979989763246830847e-01,2.164086717007553951e+00,2.754947421493227910e+00,2.557987912489776416e+00,-3.946088450049849428e-01,-2.109256426873888479e+00,-3.234131312397511948e+00,-4.024433962463790593e+00,-4.377542772079863198e+00,-4.465729366490380770e+00,-4.369500161300482688e+00,-4.149618283224562276e+00,-3.793175671238774527e+00,-3.117938221418476985e+00,-1.280854979768902169e+00,9.391909454822728875e-01,3.189989424314132016e+00,1.652735827652994427e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.788848354518611572e-01,1.986742248800522415e+00,2.432508627664424772e+00,2.477778481917531916e+00,1.139351290005150563e+00,4.343454053378996704e-01,-2.911432323774487685e-02,-2.844487373730704149e-01,-2.938275290118612659e-01,-5.141845383530174729e-02,1.099886809549754929e-01,2.262276526584727776e-01,2.265437489060522225e-01,-3.942319303821673060e-02,-1.010692267815585410e+00,-2.040901145472749256e+00,-2.370906551102374138e+00,-1.741583681083136881e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.898059594973473097e-01,1.124832427099537124e+00,5.172611017925294874e-01,-8.860048648588785269e-01,-8.305359254549902204e-01,-5.416821415665333816e-01,-2.123828801350811091e-01,2.843678141165817408e-01,4.372042826123729853e-01,2.610129531073912545e-01,8.867069336263710966e-02,-4.509782203122369992e-02,-1.296189954644439979e-01,-3.088433259689171706e-02,-9.342174060013697101e-03,4.669871968129477580e-01,3.668074068210991356e-01,-5.974906436898814732e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.419076564470990620e-01,9.237556424820669854e-01,9.593175620508478385e-01,8.270761114656581814e-01,4.882268615943057277e-01,4.374866241435896308e-01,4.428192114105923838e-01,4.940453531915186547e-01,5.992577013266024988e-01,8.171407360361814254e-01,9.204338796057590644e-01,9.788883199012736736e-01,9.762134814564232821e-01,8.821845901283158486e-01,6.464105715582814105e-01,5.409209575328456365e-01,4.713411104071499880e-01,7.630169424194823691e-01,1.000000000000000000e+00
0.000000000000000000e+00,-2.478230543086120674e-01,-2.717804903270108485e-01,-1.269807450127791171e-01,1.847331892103674378e-01,5.000028125683070312e-01,4.270092690698690796e-01,2.971885737085889212e-01,1.613872796908726870e-01,2.535615326602079153e-02,-8.935963666884594314e-02,-8.903350880942033363e-02,-3.450927936963817805e-02,9.498543659593709776e-02,2.878437031120166245e-01,4.999606344638356514e-01,4.164527161007445799e-01,2.364847091750968966e-01,-4.284899187479766502e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.264021978056622031e-01,2.575017133134657743e-01,1.125799922153923188e-01,-1.219472793361749408e-01,-1.252664739785487313e-01,-6.813095054396930972e-02,-3.258391045976247180e-02,-4.113870322909391614e-02,-7.307916856760020285e-02,-3.608515613381652054e-02,4.466280397664581375e-02,1.256509667670885344e-01,1.808243535915068645e-01,2.215404622183115013e-01,2.271888175005148391e-01,9.326093106739051508e-02,2.605235042183295935e-01,-3.516715762125236511e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.165097885372683335e-02,-8.064580398745344048e-02,-2.256356596143421211e-01,-5.166697356237517358e-01,-7.042300970127155502e-01,-7.884330735083587838e-01,-8.452978093204228660e-01,-8.533351873914939434e-01,-7.968103337769754102e-01,-5.683253771841070279e-01,-3.779943670531583644e-01,-1.574757166954511567e-01,7.271560084068934282e-02,2.996934685958194677e-01,5.296961187010270633e-01,7.247579262695272861e-01,8.087274223842830789e-01,3.324584749955638574e-01,0.000000000000000000e+00
