0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000005135891712e-01,6.199214736178586094e+00,1.499999999865282518e+01,4.434821375645841002e+00,1.042897393722643340e+00,1.569999999676461977e+00,-6.940914710019254752e-01,-1.569999999665839807e+00,3.709249359458850481e+00
6.581996844101967170e-02,4.698014030606501024e-02,1.035322932098988291e+00,1.005694038769988641e+00,7.490626411446381638e-01,4.176646132016665902e-01,9.312312371064375149e-01,-2.256925336375853186e-01,2.861304640614922290e-01,-7.879298298313114519e-04,-1.516808479976232249e+00,1.852880495617199585e+00,1.710669207707304906e-02,1.530683161978441120e-02,1.592095197948539820e-01,-1.937989561170727626e-02,-1.537784244018705060e-01,2.284098305001469598e-01,4.717832241969315277e+00,1.499999999964850872e+01,1.371676741037693859e+01,7.088642003400553726e+00,1.499999999900814274e+01,-7.256387572046578693e-01,-1.199818372701555447e-02,4.099581477258755768e-01,5.512127994100347178e-02,4.907270457576076161e+00
5.099398258123355454e-01,3.979695248085035608e-01,1.107725534365731512e+00,2.588665707699547625e+00,2.113864901405780650e+00,2.056133672690219072e-02,9.471997666993241527e-01,-2.006409643548070221e-01,2.487548098125484108e-01,2.601634068507495401e-02,9.523728623944771599e-01,-1.534455220821871357e+00,3.442167101907545046e-01,-1.303337989409589781e-01,1.369777498571655983e-02,4.378877400362446437e-02,3.363658992404472414e-02,4.574022005670324020e-01,8.950809013425907068e+00,5.860059551968831215e+00,5.104154921985029958e+00,5.792258325687233977e+00,5.302989822112675000e+00,-5.477631061489829367e-01,-1.249281171196823026e+00,1.437864010033549356e-01,1.569999999592324391e+00,3.850081089411514057e+00
1.512142537256581321e+00,1.248463672828247883e+00,1.030861125289393554e+00,2.942628742244268292e+00,2.545592679721307761e+00,-1.823848138807555586e-01,9.911626417410813739e-01,-6.065857037498556537e-02,-4.970382012278125317e-02,1.069891850707634234e-01,1.839320745396912926e-01,-2.298786957828284905e+00,1.691220406470481663e-01,1.166078375485550683e-01,-4.274852248166233770e-01,-2.151089199452385359e-01,5.727384725744824046e-01,8.007791978347338357e-01,1.394608011022858918e+01,8.029177809905101881e+00,8.226573007785216163e+00,8.083449440389312457e+00,9.418952557512778156e+00,1.569999999629305032e+00,-1.308618233958315225e+00,-1.356920140144282749e+00,1.569999999934858836e+00,8.930836631925718194e+00
2.297714222662714967e+00,1.966183129595570733e+00,9.900000000033100100e-01,-1.898894846042518125e-01,2.987614977734205368e-01,-8.195704448483809301e-02,8.939749999350431464e-01,-3.236379089440977741e-01,-3.096073125529438252e-01,1.450914880946633893e-02,-3.238111129481779926e+00,1.494778507223126773e+00,1.053233826205188350e+00,7.151938594692857087e-01,-1.103048937761933690e+00,-9.013877611018067393e-01,1.306265946479695073e+00,1.267994151449516771e+00,2.448657228605829417e+01,9.701570986475353209e+00,1.499999999988224886e+01,1.499999999985234922e+01,1.499999999980279064e+01,1.020181470278736846e+00,-1.569999999928148204e+00,-1.569999999956853243e+00,1.569999999980809857e+00,8.828706605554454967e+00
1.994288977783129635e+00,1.995007672334674353e+00,1.006516202092303303e+00,-1.865652500869297015e+00,1.713515474022901941e-01,1.665251227876414220e-01,7.130743141325684986e-01,-7.010685402250979026e-01,-4.685074161008950105e-03,2.444281310151145189e-03,-1.849466240111910409e+00,8.725868753665979582e-01,6.308273567797550996e-01,1.015224783046759782e+00,-1.520803561774170642e+00,-1.319142390478237115e+00,1.724020568991600832e+00,1.534079896876010984e+00,3.131636299750887531e+01,1.126035200409516435e+01,1.499999999986875210e+01,8.439996932486160119e-01,1.499999999980456167e+01,1.291652964943244886e+00,-1.569999999669298374e+00,-1.569999999905617782e+00,1.569999999949183822e+00,1.659859496236710363e+00
1.782953939628130868e+00,2.016145362115106643e+00,1.020064767753248169e+00,-2.381178893731267898e+00,2.204483667953676118e-01,8.307085009334702619e-02,6.711224435246635478e-01,-7.408917602497083754e-01,5.748370036355862807e-03,-2.531840503464616657e-02,-6.836017532071769764e-01,4.801544248275817495e-01,-6.678870570417956287e-01,1.159658373935420927e+00,-1.677803558007370244e+00,-1.476142378959929946e+00,1.881020567604863247e+00,1.634079898068943493e+00,3.357283836621187589e+01,3.662132417802519857e+00,1.499999999971982589e+01,2.803307163374011424e+00,1.499999999974425080e+01,1.569999999374962707e+00,-1.569999997914943046e+00,-1.569999999744753127e+00,1.569999999745822494e+00,2.116126456597912764e+00
1.517224500435315981e+00,2.034951428363385162e+00,1.021894194545190038e+00,-2.920830786085192088e+00,1.440026975385109154e-01,-3.773251405002131520e-02,6.549035445037644232e-01,-7.527648607463834907e-01,4.001774967330197215e-04,-6.668021955463795947e-02,-1.261466855703323731e-01,5.471568970226874384e-01,-5.264536864913971215e-01,1.316658372813064082e+00,-1.810048310531916282e+00,-1.633142387180469113e+00,1.996638968002913961e+00,1.734079897226439737e+00,3.574840721612915218e+01,5.314520752428224526e+00,1.499999999950024332e+01,5.285377261694319984e+00,1.404270792711047378e+01,1.569999999031559401e+00,-1.081108336411698678e+00,-1.569999999283171688e+00,7.527614963017198457e-01,1.705486191322477474e+00
1.201381638905872240e+00,2.042871259448876042e+00,1.014174097594444879e+00,-3.382398981944282568e+00,1.105531604374565546e-02,-1.077858754779086325e-01,6.571633562930077055e-01,-7.476869357703731511e-01,4.975779078289975467e-04,-9.539560597975653422e-02,3.049367822819100127e-01,2.828852303861939532e-01,-2.505672529094420398e-01,1.471115380422932217e+00,-1.820783756614953619e+00,-1.770809308155072648e+00,1.945492258593206181e+00,1.834079897527906677e+00,3.792380476434619396e+01,7.122870664017098008e+00,1.375384182889567164e+01,7.332910249985419071e+00,1.334149601293761123e+01,1.523277538265218389e+00,7.079657207651017803e-01,-1.214805013076572626e+00,-1.569999999315616401e+00,2.075062428612077348e+00
6.030203726272702625e-01,2.029163665355026680e+00,9.972963679148599825e-01,-3.968955059145748976e+00,-1.548787101263142674e-01,-6.539097886773515000e-02,6.848437873737240889e-01,-7.235738249349379370e-01,-1.143189760201214489e-02,-8.543546384174520447e-02,5.058787169666922878e-01,-5.807729611567413741e-01,4.016876271298475132e-01,1.545069070613708462e+00,-1.624716647305437744e+00,-1.704408538911331927e+00,1.691283994884313024e+00,1.995986934044771566e+00,4.156249689329858654e+01,9.166585549156065937e+00,1.300833341633643236e+01,1.101243385461657454e+01,1.263581376699882775e+01,-3.045924128960355581e-01,1.569999992093740193e+00,1.569999999619148934e+00,-1.569999999715734562e+00,3.977287832507979903e+00
