rpg_box01,1.2,-0.1,,,,,,0.125
rpg_box01,2.2,1.1,,,,,,0.125
rpg_box01,2.5,-1.1,,,,,,0.125
rpg_box01,4.5,-0.4,,,,,,0.125
rpg_box01,4.5,1.0,,,,,,0.125
