rpg_box01,0.7,-1.1,,,,,,0.125
rpg_box01,1.6,0.1,,,,,,0.125
rpg_box01,2.7,1.3,,,,,,0.125
rpg_box01,4.5,-0.4,,,,,,0.125
rpg_box01,4.5,1.0,,,,,,0.125
